Author 1,Author 2,Weights
Alessio Signorini,Belle Tseng,1.0
Filip Jankovic,Alessio Signorini,1.0
Alessio Signorini,Han Hee Song,1.0
Alessio Signorini,Hyun Joon Jung,1.0
Alessio Signorini,Jie Shen,1.0
Lampros Kourtis,Alessio Signorini,1.0
Luca Foschini,Alessio Signorini,1.0
Alessio Signorini,Marc Sunga,1.0
Alessio Signorini,Melissa Pugh,1.0
Nikki Marinsek,Alessio Signorini,1.0
Richard Chen,Alessio Signorini,1.0
Alessio Signorini,Roy Yaari,1.0
Alessio Signorini,Vera Maljkovic,1.0
Alex Aizman,Gavin Maltby,1.0
Alex Aizman,Thomas Breuel,1.0
Alex Beutel,Can Xu,1.0
Alex Beutel,Cristos Goodrow,1.0
Alex Beutel,Ed H. Chi,2.0
Francois Belletti,Alex Beutel,1.0
Alex Beutel,Hai Qian,1.0
Jiaxi Tang,Alex Beutel,1.0
Alex Beutel,Jilin Chen,1.0
Alex Beutel,Li Wei,1.0
Alex Beutel,Lichan Hong,1.0
Alex Beutel,Lukasz Heldt,1.0
Minmin Chen,Alex Beutel,1.0
Sagar Jain,Alex Beutel,1.0
Alex Beutel,Tulsee Doshi,1.0
Alex Beutel,Yi Wu,1.0
Alex Beutel,Zhe Zhao,1.0
Alex Bozarth,Brendan Dwyer,1.0
Alex Bozarth,Daniel Jalova,1.0
Alex Bozarth,Fei Hu 0003,1.0
Alex Bozarth,Frederick R. Reiss,1.0
Alex Bozarth,Gabriela de Queiroz,1.0
Alex Bozarth,Hong Xu 0003,1.0
Alex Bozarth,Karthik Muthuraman,1.0
Alex Bozarth,Nick Pentreath,1.0
Alex Bozarth,Patrick Titzler,1.0
Alex Bozarth,Saishruthi Swaminathan,1.0
Alex Bozarth,Simon Plovyt,1.0
Alex Bozarth,Vijay Bommireddipalli,1.0
Alex Bozarth,Xin Wu,1.0
Chenhao Tan,Alex Cheng,1.0
Denny Cheng,Alex Cheng,1.0
Yang Yang 0009,Alex Cheng,1.0
Alex Cheng,Yueting Zhuang,1.0
Ziqiang Cheng,Alex Cheng,1.0
Brian Thompson,Alex Cheung,1.0
Dave Cedel,Alex Cheung,1.0
Jeremy Martin,Alex Cheung,1.0
Kristen Snee,Alex Cheung,1.0
Alex Chin,Johan Ugander,1.0
Alex Chin,Kristen M. Altenburger,1.0
Alex Chin,Yatong Chen,1.0
Alex Flores-Mamani,Daniel Hidalgo-Chavez,1.0
Jose L. Segovia-Juarez,Alex Flores-Mamani,1.0
Alex Flores-Mamani,Miguel Mejia-Puma,1.0
Silvano Colombano,Alex Flores-Mamani,1.0
Alex Gonopolskiy,Daniel Colón-Ramos,1.0
Alex Gonopolskiy,David van Dijk,1.0
Alex Gonopolskiy,Guy Wolf,1.0
Alex Gonopolskiy,Kevin R. Moon,1.0
Alex Gonopolskiy,Manik Kuchroo,1.0
Alex Gonopolskiy,Mark W. Moyle,1.0
Alex Gonopolskiy,Matthew J. Hirn,1.0
Nathan Brugnone,Alex Gonopolskiy,1.0
Smita Krishnaswamy,Alex Gonopolskiy,1.0
Alex Kaplunovich,Karuna P. Joshi,1.0
Alex Kaplunovich,Yelena Yesha,1.0
Alex Morehead,Bruce White,1.0
Alex Morehead,Gabe Magee,1.0
Alex Morehead,George O. Mohler,1.0
Alex Morehead,Lauren Ogden,1.0
Alex Morehead,Ryan Hosler,1.0
Brian Schmitz,Alex Shelkovnykov,1.0
Cagri Ozcaglar,Alex Shelkovnykov,1.0
Alex Shelkovnykov,Erik Buchanan,1.0
Prakhar Sharma,Alex Shelkovnykov,1.0
Sahin Cem Geyik,Alex Shelkovnykov,1.0
Alex Shelkovnykov,Yiming Ma,1.0
Alina Lazar,Alex Sim,1.0
Alok N. Choudhary,Alex Sim,1.0
Ankit Agrawal,Alex Sim,1.0
Burak Cetin,Alex Sim,1.0
Jinoh Kim,Alex Sim,1.0
Alex Sim,Kesheng Wu,2.0
Alex Sim,Peter H. Beckman,1.0
Qiao Kang,Alex Sim,1.0
Alex Sim,Rajkumar Kettimuthu,1.0
Alex Sim,Wei-keng Liao,1.0
Alex Sim,Zhengchun Liu,1.0
Jeffrey S. Saltz,Alex Sutherland,1.0
Alex Yang,Charlie T. Veal,1.0
Alex Yang,Grant J. Scott,1.0
Alex Yang,James Alex Hurt,1.0
Assaf Singer,Alex Zlotnik,1.0
Avi Shahar,Alex Zlotnik,1.0
Ayelet Blanc,Alex Zlotnik,1.0
Michal Aharon,Alex Zlotnik,1.0
Neetai Eshel,Alex Zlotnik,1.0
Oren Somekh,Alex Zlotnik,1.0
Rina Levy,Alex Zlotnik,1.0
Yohay Kaplan,Alex Zlotnik,1.0
Quan T. Do,Alexa K. Doig,1.0
Son Tran,Alexa K. Doig,1.0
Mehmet Demir,Alexander Ferwom,1.0
Ozgur Turetken,Alexander Ferwom,1.0
Guoliang Kang,Alexander G. Hauptmann,1.0
Lijun Yu,Alexander G. Hauptmann,1.0
Peng Chen,Alexander G. Hauptmann,1.0
Wenhe Liu,Alexander G. Hauptmann,1.0
Alexander Ganshin,Alexander Molchanov,1.0
Alexander Ganshin,Dmitry Solomentsev,1.0
Irina Rudenko,Alexander Ganshin,1.0
Alexander Ganshin,Ivan Bushmarinov,1.0
Alexander Ganshin,Ruslan Grokhovetskiy,1.0
Alexander Ganshin,Sergey Ovcharenko,1.0
Vadim Lebedev,Alexander Ganshin,1.0
Vladimir Ivashkin,Alexander Ganshin,1.0
Alexander Grass,Christian Beecks,1.0
Fabian Berns,Alexander Grass,1.0
Kjeld Willy Schmidt,Alexander Grass,1.0
Joseph McGlynn,Alexander Han,1.0
Yan Huang,Alexander Han,1.0
Yang Zhou,Alexander Han,1.0
Alexander Herzog,Amy W. Apon,1.0
Christopher Gropp,Alexander Herzog,1.0
Alexander Herzog,Ilya Safro,1.0
Alexander Herzog,Paul W. Wilson,1.0
Benjamin Winter,Alexander Löser,1.0
Betty van Aken,Alexander Löser,1.0
Alexander Löser,Felix A. Gers,1.0
Alexander Marx,Jilles Vreeken,1.0
Alexander Molchanov,Dmitry Solomentsev,1.0
Irina Rudenko,Alexander Molchanov,1.0
Alexander Molchanov,Ivan Bushmarinov,1.0
Alexander Molchanov,Ruslan Grokhovetskiy,1.0
Alexander Molchanov,Sergey Ovcharenko,1.0
Vadim Lebedev,Alexander Molchanov,1.0
Vladimir Ivashkin,Alexander Molchanov,1.0
Alexander Robertson,Daniele Quercia,1.0
Alexander Robertson,Luca Maria Aiello,1.0
Alexandra Ballow,Alexander Sim,1.0
Alina Lazar,Alexander Sim,1.0
C. Anna Spurlock,Alexander Sim,1.0
Alexander Sim,Kesheng Wu,1.0
Ling Jin,Alexander Sim,1.0
Alexander Suleykin,Natalya Bakhtadze,1.0
Alexander Suleykin,Peter Panfilov,1.0
Daniel B. Burkhardt,Alexander Tong 0001,1.0
David van Dijk,Alexander Tong 0001,1.0
Alexander Tong 0001,Guy Wolf,1.0
Matthew Amodio,Alexander Tong 0001,1.0
Alexander Tong 0001,Smita Krishnaswamy,1.0
Dmitrii Babaev,Alexander Tuzhilin,1.0
Alexander Tuzhilin,Dmitrii Umerenkov,1.0
Maxim Savchenko,Alexander Tuzhilin,1.0
Hongzhi Yin,Alexander Zhou,1.0
Lei Guo 0008,Alexander Zhou,1.0
Alexander Zhou,Nguyen Quoc Viet Hung,1.0
Qinyong Wang,Alexander Zhou,1.0
Tong Chen 0005,Alexander Zhou,1.0
Eugenio Angriman,Alexander van der Grinten,1.0
Alexander van der Grinten,Henning Meyerhenke,1.0
Alina Lazar,Alexandra Ballow,1.0
Alexandra Ballow,C. Anna Spurlock,1.0
Alexandra Ballow,Kesheng Wu,1.0
Alexandra Ballow,Ling Jin,1.0
George H. L. Fletcher,Alexandra Poulovassilis,1.0
Alexandra Poulovassilis,Peter T. Wood,1.0
Alexandra Poulovassilis,Petra Selmer,1.0
Alexandra Vtyurina,Leah Findlater,1.0
Alexandra Vtyurina,Meredith Ringel Morris,1.0
Alexandra Vtyurina,Ryen W. White,1.0
Kevin Fauvel,Alexandre Termier,1.0
Philippe Faverdin,Alexandre Termier,1.0
Véronique Masson,Alexandre Termier,1.0
Élisa Fromont,Alexandre Termier,1.0
Bernhard Brodowsky,Alexandrin Popescul,1.0
Marc Najork,Alexandrin Popescul,1.0
Mike Bendersky,Alexandrin Popescul,1.0
Przemek Gajda,Alexandrin Popescul,1.0
Robin Dua,Alexandrin Popescul,1.0
Sergey Novikov,Alexandrin Popescul,1.0
Shuguang Han,Alexandrin Popescul,1.0
Alexandros Kapravelos,Nick Nikiforakis,1.0
Oleksii Starov,Alexandros Kapravelos,1.0
Pierre Laperdrix,Alexandros Kapravelos,1.0
Alexandru Costan,Gabriel Antoniu,1.0
Pedro Silva 0007,Alexandru Costan,1.0
Alexandru Uta,Henri E. Bal,2.0
Alexandru Uta,Lin Wang,2.0
Marc X. Makkes,Alexandru Uta,2.0
Roshan Bharath Das,Alexandru Uta,2.0
Alexei Kopylov,Jiejun Xu,1.0
Anastasia A. Bezzubtseva,Alexey Drutsa,1.0
Denis Shaposhnikov,Alexey Drutsa,1.0
Ekaterina Gladkikh,Alexey Drutsa,1.0
Alexey Svyatkovskiy,Neel Sundaresan,1.0
Alexey Svyatkovskiy,Shengyu Fu,1.0
Alexey Svyatkovskiy,Ying Zhao,1.0
Liudmila Ostroumova Prokhorenkova,Alexey Tikhonov,2.0
Alexey Tikhonov,Nelly Litvak,1.0
Junwei Pan,Alfonso Lobos Ruiz,1.0
Yizhi Mao,Alfonso Lobos Ruiz,1.0
Alfonso Lobos Ruiz,Yu Sun,1.0
Arthur Putnam,Alfredo Cuzzocrea,1.0
Bryan H. Wodi,Alfredo Cuzzocrea,1.0
Carson K. Leung,Alfredo Cuzzocrea,2.0
Cassandra Thomas,Alfredo Cuzzocrea,1.0
Dan Chia-Tien Lo,Alfredo Cuzzocrea,1.0
Alfredo Cuzzocrea,Deyu Deng,1.0
Alfredo Cuzzocrea,Edoardo Serra,1.0
Alfredo Cuzzocrea,Fan Jiang 0001,1.0
Fan Wu,Alfredo Cuzzocrea,1.0
Hossain Shahriar,Alfredo Cuzzocrea,1.0
Alfredo Cuzzocrea,Jiaxing Jason Mai,1.0
Alfredo Cuzzocrea,Marwan Hassani,1.0
Miahcel Whitman,Alfredo Cuzzocrea,1.0
Mikel Joaristi,Alfredo Cuzzocrea,1.0
Rashid Zaman,Alfredo Cuzzocrea,1.0
Alfredo Cuzzocrea,S. Sourav,1.0
Emmanuel Ayuyao Castillo,Ali Ahmadinia,1.0
Ali Ahmadvand,Eugene Agichtein,2.0
Ali Ahmadvand,Harshita Sahijwani,1.0
Jason Ingyu Choi,Ali Ahmadvand,2.0
Ali Anaissi,Fang Chen 0001,1.0
Hongda Tian,Ali Anaissi,1.0
Nguyen Lu Dang Khoa,Ali Anaissi,1.0
Ali Anaissi,Yang Wang 0002,1.0
Ali Assi 0002,Hamid Mcheick,1.0
Ali Assi 0002,Wajdi Dhifli,1.0
Ameema Zainab,Ali Ghrayeb,1.0
Dabeeruddin Syed,Ali Ghrayeb,1.0
Ali Ghrayeb,Haitham Abu-Rub,1.0
Shady S. Refaat,Ali Ghrayeb,1.0
Ali Jahanshahi,Hadi Zamani Sabzi,1.0
Mohsen Karimi,Ali Jahanshahi,1.0
Jiannan Lu,Ali Mahmoudzadeh,1.0
Somit Gupta,Ali Mahmoudzadeh,1.0
Ali Mahmoudzadeh,Sophia Liu,1.0
Yu Wang,Ali Mahmoudzadeh,1.0
Andra Lutu,Ali Safari Khatouni,1.0
Ali Safari Khatouni,Anna Brunström,1.0
Ali Safari Khatouni,Mah-Rukh Fida,1.0
Ali Safari Khatouni,Marco Mellia,1.0
Mohammad Rajiullah,Ali Safari Khatouni,1.0
Ali Safari Khatouni,Stefan Alfredsson,1.0
Ali Safari Khatouni,Vincenzo Mancuso,1.0
Ali Safari Khatouni,Özgü Alay,1.0
Alican Büyükçakir,Fazli Can,1.0
Alican Büyükçakir,Hamed R. Bonab,1.0
Ömer Gözüaçik,Alican Büyükçakir,1.0
Lili Xiang,Alice Mello,1.0
Alice Mello,Ryan Ackerman,1.0
Burak Cetin,Alina Lazar,1.0
Alina Lazar,C. Anna Spurlock,1.0
Alina Lazar,Deborah A. Agarwal,1.0
Alina Lazar,Devarshi Ghoshal,1.0
Alina Lazar,Gilberto Zonta Pastorello,1.0
Alina Lazar,Jinoh Kim,1.0
Alina Lazar,Kesheng Wu,3.0
Alina Lazar,Lavanya Ramakrishnan,1.0
Alina Lazar,Ling Jin,1.0
Alina Lazar,Ludovico Bianchi,1.0
Payton Linton,Alina Lazar,1.0
William Melodia,Alina Lazar,1.0
Aline Bessa,Eugene OFriel,1.0
Aline Bessa,Fernando Chirigati,1.0
Aline Bessa,Juliana Freire,1.0
Lais M. A. Rocha,Aline Bessa,1.0
Aline Bessa,Mirella M. Moro,1.0
Alireza Abdoli,Amy C. Murillo,1.0
Alireza Abdoli,Eamonn J. Keogh,1.0
Alireza Aliamiri,Anand Avati,1.0
Alireza Aliamiri,Andrew Y. Ng,1.0
Alireza Aliamiri,Awni Y. Hannun,1.0
Maxime Voisin,Alireza Aliamiri,1.0
Yichen Shen,Alireza Aliamiri,1.0
Alisa Smirnova,Dingqi Yang,1.0
Alisa Smirnova,Gianluca Demartini,1.0
Jie Yang,Alisa Smirnova,1.0
Alisa Smirnova,Philippe Cudré-Mauroux,1.0
Alisa Smirnova,Yuan Lu,1.0
Alissa Ostapenko,Frazer Anderson,1.0
Alissa Ostapenko,Rodica Neamtu,1.0
Harold A. Shanafield,Alka Singh,1.0
Jitendra Kumar 0001,Alka Singh,1.0
Joseph V. Olatt,Alka Singh,1.0
Kavya Guntupally,Alka Singh,1.0
Michael C. Crow,Alka Singh,1.0
Michael Giansiracusa,Alka Singh,1.0
Ranjeet Devarakonda,Alka Singh,1.0
Zach Price,Alka Singh,1.0
Igor Kotsiuba,Alkiviadis Giannakoulias,2.0
Inna Skarga-Bandurova,Alkiviadis Giannakoulias,2.0
Alkiviadis Giannakoulias,Mykhailo Chaikin,1.0
Alkiviadis Giannakoulias,Oksana Bulda,1.0
Carmen Vaca,Allan Avendaño,1.0
Eduardo Cruz,Allan Avendaño,1.0
Georg Heiler,Allan Hanbury,1.0
Kentaroh Toyoda,Allan N. Zhang,2.0
Mojtaba Shakeri,Allan N. Zhang,1.0
Xu Chi,Allan N. Zhang,1.0
Mojtaba Shakeri,Allan NengSheng Zhang,1.0
Xu Chi,Allan NengSheng Zhang,1.0
Yew-Soon Ong,Allan NengSheng Zhang,1.0
Antonio Merheb,Allan Zarembski,1.0
Allan Zarembski,Nii O. Attoh-Okine,1.0
Mojtaba Shakeri,Allan Zhang NengSheng,1.0
Xu Chi,Allan Zhang NengSheng,1.0
Yew-Soon Ong,Allan Zhang NengSheng,1.0
Allen Mao,Daniel Garijo,1.0
Allen Mao,Shobeir Fakhraei,1.0
Allen Yilun Lin,Justin Cranshaw,1.0
Allen Yilun Lin,Scott Counts,1.0
Jin Cho,Alnour Alharin,1.0
Alnour Alharin,Mina Sartipi,1.0
Alnour Alharin,Nancy Fell,1.0
Alnour Alharin,Zhen Hu,1.0
Alok N. Choudhary,Ankit Agrawal,3.0
Christopher Wolverton,Alok N. Choudhary,1.0
Dipendra Jha,Alok N. Choudhary,1.0
Ian T. Foster,Alok N. Choudhary,1.0
Alok N. Choudhary,Kesheng Wu,1.0
Logan T. Ward,Alok N. Choudhary,1.0
Alok N. Choudhary,Peter H. Beckman,1.0
Prasanna Balaprakash,Alok N. Choudhary,1.0
Qiao Kang,Alok N. Choudhary,2.0
Alok N. Choudhary,Rajkumar Kettimuthu,1.0
Alok N. Choudhary,Richard Archibald,1.0
Sandeep Madireddy,Alok N. Choudhary,1.0
Sunwoo Lee,Alok N. Choudhary,1.0
Wei-keng Liao,Alok N. Choudhary,3.0
Alok N. Choudhary,Zhengchun Liu,1.0
Zijiang Yang,Alok N. Choudhary,1.0
Alon Y. Halevy,Ekaterina Pavlovic,1.0
Alon Y. Halevy,George A. Mihaila,1.0
Alon Y. Halevy,Huining Liu,1.0
Alon Y. Halevy,Jinfeng Li,1.0
Alon Y. Halevy,John Morales,1.0
Alon Y. Halevy,Natalie Nuno,1.0
Sara Evensen,Alon Y. Halevy,1.0
Alon Y. Halevy,Vivian Li,1.0
Alon Y. Halevy,Wang-Chiew Tan,1.0
Alon Y. Halevy,Xiaolan Wang 0001,1.0
Alon Y. Halevy,Yuliang Li 0001,1.0
Burak Özçakmak,Alper Özbilen,1.0
Kivanc Bayraktar,Alper Özbilen,1.0
Alper Özbilen,Kübra CIn,1.0
Uraz Yavanoglu,Alper Özbilen,2.0
Aman Agarwal,Cheng Li 0012,1.0
Aman Agarwal,Marc Najork,1.0
Aman Agarwal,Michael Bendersky,1.0
Aman Agarwal,Xuanhui Wang,1.0
Aman Ahuja,Chandan K. Reddy,2.0
Aman Ahuja,Edward A. Fox,1.0
Ming Zhu,Aman Ahuja,1.0
Aman Ahuja,Wei Wei 0019,1.0
Aman Ahuja,Weiguo Fan,1.0
Xuan Zhang,Aman Ahuja,1.0
Zhilei Qiao,Aman Ahuja,1.0
Nikan Chavoshi,Amanda J. Minnich,1.0
Amanuel Alambo,Amit P. Sheth,1.0
Amanuel Alambo,Joy Prakash Sain,1.0
Amanuel Alambo,Jyotishman Pathak,1.0
Amanuel Alambo,Krishnaprasad Thirunarayan,1.0
Manas Gaur,Amanuel Alambo,1.0
Amanuel Alambo,Ramakanth Kavuluru,1.0
Amanuel Alambo,Randy S. Welton,1.0
Amanuel Alambo,Ugur Kursuncu,1.0
Divya Goel,Amaresh Nayak,1.0
Victor Amelkin,Ambuj K. Singh,1.0
Dabeeruddin Syed,Ameema Zainab,2.0
Haitham Abu-Rub,Ameema Zainab,2.0
Ameema Zainab,Le Xie,1.0
Othmane Bouhali,Ameema Zainab,1.0
Shady S. Refaat,Ameema Zainab,2.0
Amendra Shrestha,Lisa Kaati,1.0
Amendra Shrestha,Nazar Akrami,1.0
Amey Agrawal,Darshil Kapadia,1.0
Amey Agrawal,Namrata A. Shettar,1.0
Amey Agrawal,Rajat Gupta,1.0
Amey Agrawal,Rohit Karlupia,1.0
Amey Agrawal,Vikram Agrawal,1.0
Amila Silva,Christopher Leckie,1.0
Amila Silva,Ling Luo,1.0
Lucia Falzon,Amila Silva,1.0
Michelle Vanni,Amila Silva,1.0
Prarthana Padia,Amila Silva,1.0
Shanika Karunasekera,Amila Silva,2.0
Amin Kharraz,Andrew Miller 0001,1.0
Amin Kharraz,Charles Lever,1.0
Amin Kharraz,Joshua Mason,1.0
Amin Kharraz,Manos Antonakakis,1.0
Amin Kharraz,Michael Bailey,1.0
Amin Kharraz,Nikita Borisov,1.0
Amin Kharraz,Paul Murley,1.0
Amin Kharraz,Zane Ma,1.0
Amin Mantrach,Fabrizio Silvestri,1.0
Muaz Twaty,Amine Ghrab,1.0
Amine Ghrab,Sabri Skhiri,1.0
Amine Mrabet,Mehdi Bentounsi,1.0
Amine Mrabet,Patrice Darmon,1.0
Amine Trabelsi,Osmar R. Zaïane,1.0
Aminul Islam,Fuad Rahman,1.0
Amir Alipour-Fanid,Hemant Purohit,1.0
Amir Alipour-Fanid,Kai Zeng 0001,1.0
Amir Alipour-Fanid,Liang Zhao 0002,1.0
Amir Alipour-Fanid,Lingfei Wu,1.0
Amir Alipour-Fanid,Xiang Chen 0010,1.0
Xiaojie Guo,Amir Alipour-Fanid,1.0
Amir Atapour Abarghouei,Andrew Stephen McGough,3.0
Amir Atapour Abarghouei,Boguslaw Obara,1.0
Amir Atapour Abarghouei,Georgios Theodoropoulos 0001,1.0
Amir Atapour Abarghouei,Ibad Kureshi,1.0
Amir Atapour Abarghouei,John Brennan,1.0
Amir Atapour Abarghouei,Philip T. G. Jackson,1.0
Amir Atapour Abarghouei,Stephen Bonner,3.0
Amir Behrouzi-Far,Emina Soljanin,2.0
David Rolnick,Amir Najmi,1.0
Jean Pouget-Abadie,Amir Najmi,1.0
Kevin Aydin,Amir Najmi,1.0
Shahab Kamali,Amir Najmi,1.0
Vahab S. Mirrokni,Amir Najmi,1.0
Amir Yaghoubi Shahir,Hans Wehn,1.0
Amir Yaghoubi Shahir,Mohammad A. Tayebi,1.0
Amir Yaghoubi Shahir,Tilemachos Charalampous,1.0
Amir Yaghoubi Shahir,Uwe Glässer,1.0
Amir Yaghoubi Shahir,Zahra Zohrevand,1.0
Chin-Chia Michael Yeh,Amirali Darvishzadeh,1.0
Amirali Darvishzadeh,Eamonn J. Keogh,1.0
Hoang Anh Dau,Amirali Darvishzadeh,1.0
Amirali Darvishzadeh,Mikhail Noskov,1.0
Yan Zhu 0014,Amirali Darvishzadeh,1.0
Amirreza Niakanlahiji,Bei-Tseng Chu,1.0
Amirreza Niakanlahiji,Lida Safarnejad,1.0
Amirreza Niakanlahiji,Reginald Harper,1.0
Amit Datta,Jianan Lu,1.0
Amit Datta,Michael Carl Tschantz,1.0
Amit P. Sheth,Brandon S. Minnery,1.0
Joy Prakash Sain,Amit P. Sheth,1.0
Amit P. Sheth,Jyotishman Pathak,1.0
Keke Chen,Amit P. Sheth,1.0
Krishnaprasad Thirunarayan,Amit P. Sheth,1.0
Manas Gaur,Amit P. Sheth,1.0
Ramakanth Kavuluru,Amit P. Sheth,1.0
Amit P. Sheth,Randy S. Welton,1.0
Shreyansh P. Bhatt,Amit P. Sheth,1.0
Ugur Kursuncu,Amit P. Sheth,1.0
Valerie L. Shalin,Amit P. Sheth,1.0
Amit Pande,Kai Ni,1.0
Amit Pande,Venkataramani Kini,1.0
Amit Sharma,Bistra Dilkina,1.0
Bryan Wilder,Amit Sharma,1.0
Jackson A. Killian,Amit Sharma,1.0
Amit Sharma,Milind Tambe,1.0
Amit Sharma,Vinod Choudhary,1.0
Amit Somech,Brit Youngmann,1.0
Ori Bar El,Amit Somech,1.0
Tova Milo,Amit Somech,2.0
Yael Amsterdamer,Amit Somech,1.0
Chak Fai Yuen,Amitabha Bagchi,1.0
Sagar Goyal,Amitabha Bagchi,1.0
Sayan Ranu,Amitabha Bagchi,1.0
Ammar Mechouche,Jean-Marc Petit,1.0
Nassia Daouayry,Ammar Mechouche,1.0
Ammar Mechouche,Pierre-Loic Maisonneuve,1.0
Ammar Mechouche,Vasile-Marian Scuturici,1.0
Amogha D. ShanBhag,Joy Bose,1.0
Prabhat Mishra 0002,Amogha D. ShanBhag,1.0
Suresh Kumar Gudla,Amogha D. ShanBhag,1.0
Amoghavarsha Suresh,Anshul Gandhi,1.0
Theodoros Rekatsinas,Amol Deshpande,1.0
Amol Ghoting,Hema Raghavan,1.0
Kijung Shin,Amol Ghoting,1.0
Amol Ghoting,Myunghwan Kim 0002,1.0
Amol Kapoor,Hunter Larco,1.0
Amol Kapoor,Raimondas Kiveris,1.0
Andrew McCallum,Amr Ahmed,1.0
Daniel Silva,Amr Ahmed,1.0
Manzil Zaheer,Amr Ahmed,1.0
Nicholas Monath,Amr Ahmed,1.0
Amy C. Murillo,Eamonn J. Keogh,1.0
Fusheng Wei,Amy Tsang,1.0
Han Qin,Amy Tsang,1.0
Haozhen Zhao,Amy Tsang,1.0
Nathaniel Huber-Fliflet,Amy Tsang,1.0
Shi Ye,Amy Tsang,1.0
Christopher Gropp,Amy W. Apon,1.0
Ilya Safro,Amy W. Apon,1.0
Paul W. Wilson,Amy W. Apon,1.0
An Yan 0003,Julian J. McAuley,1.0
An Yan 0003,Mengting Wan,1.0
An Yan 0003,Shuo Cheng,1.0
An Yan 0003,Wang-Cheng Kang,1.0
An Zhuo,Haifeng Wang,1.0
Jizhou Huang,An Zhuo,1.0
Miao Fan,An Zhuo,1.0
An Zhuo,Ping Li 0001,1.0
An Zhuo,Ying Li,1.0
Ana Catarino,Andrew D. Blackwell,1.0
Michael P. Ewbank,Ana Catarino,1.0
Ronan Cummins,Ana Catarino,1.0
Valentin Tablan,Ana Catarino,1.0
Ana Cerdeira-Pena,Gonzalo Navarro,1.0
Ana Cerdeira-Pena,Guillermo de Bernardo,1.0
Nieves R. Brisaboa,Ana Cerdeira-Pena,1.0
Anand Avati,Andrew Y. Ng,1.0
Anand Avati,Awni Y. Hannun,1.0
Maxime Voisin,Anand Avati,1.0
Yichen Shen,Anand Avati,1.0
Ananth Balashankar,Helen Nissenbaum,1.0
Ananth Balashankar,Lakshminarayanan Subramanian,1.0
Ananth Balashankar,Prateek Mittal,1.0
Ananth Balashankar,Thomas Wies,1.0
Yan Shvartzshnaider,Ananth Balashankar,1.0
Zvonimir Pavlinovic,Ananth Balashankar,1.0
Chao Huang 0001,Ananthram Swami,1.0
Ananthram Swami,Christopher Simpkin,1.0
Chuxu Zhang,Ananthram Swami,1.0
Dongjin Song,Ananthram Swami,1.0
Ananthram Swami,Graham A. Bent,1.0
Ananthram Swami,Heesung Kwon,1.0
Liang Ma 0002,Ananthram Swami,1.0
Mudhakar Srivatsa,Ananthram Swami,1.0
Ananthram Swami,Nitesh V. Chawla,1.0
Swati Rallapalli,Ananthram Swami,1.0
Denis Shaposhnikov,Anastasia A. Bezzubtseva,1.0
Anastasia A. Bezzubtseva,Ekaterina Gladkikh,1.0
Anbu Huang,Ce Ju,1.0
Dashan Gao,Anbu Huang,1.0
Anbu Huang,Han Yu 0001,1.0
Anbu Huang,Qiang Yang 0001,1.0
Yang Liu 0165,Anbu Huang,1.0
Bin Yu,Anderson C. A. Nascimento,1.0
Charles Grumer,Anderson C. A. Nascimento,1.0
Femi G. Olumofin,Anderson C. A. Nascimento,1.0
Giovanna Graciani,Anderson C. A. Nascimento,1.0
Jonathan Peck,Anderson C. A. Nascimento,1.0
Anderson C. A. Nascimento,Juhua Hu,1.0
Anderson C. A. Nascimento,Martine De Cock,1.0
Andra Lutu,Anna Brunström,1.0
Andra Lutu,Mah-Rukh Fida,1.0
Andra Lutu,Marco Mellia,1.0
Mohammad Rajiullah,Andra Lutu,1.0
Andra Lutu,Stefan Alfredsson,1.0
Andra Lutu,Vincenzo Mancuso,1.0
Andra Lutu,Özgü Alay,1.0
Andrea Brunello,Julián Urbano,1.0
Kevin Roitero,Andrea Brunello,1.0
Andrea Brunello,Stefano Mizzaro,1.0
Axel Oehmichen,Andrea Gadotti,1.0
Shubham Jain,Andrea Gadotti,1.0
Andrea Gadotti,Yves-Alexandre de Montjoye,1.0
Andrea L. Bertozzi,Deanna Needell,1.0
Dominic Yang,Andrea L. Bertozzi,1.0
Hao Li,Andrea L. Bertozzi,2.0
Hui Jin,Andrea L. Bertozzi,1.0
Jyun-Yu Jiang,Andrea L. Bertozzi,1.0
Andrea L. Bertozzi,Sean D. Young,1.0
Thien Nguyen,Andrea L. Bertozzi,1.0
Andrea L. Bertozzi,Wei Wang 0010,1.0
Xie He,Andrea L. Bertozzi,1.0
Yanghui Wang,Andrea L. Bertozzi,1.0
Yurun Ge,Andrea L. Bertozzi,1.0
Zehan Chao,Andrea L. Bertozzi,1.0
Chang Su,Andrea Sboner,1.0
Andrea Sboner,Fei Wang,1.0
Sendong Zhao,Andrea Sboner,1.0
David C. Anastasiu,Andrea Tagarelli,1.0
Huzefa Rangwala,Andrea Tagarelli,1.0
Christoffer Thrysøe,Andreas Borgstad,1.0
Andreas Borgstad,Fabian Gieseke,1.0
Andreas Borgstad,Marcos Antonio Vaz Salles,1.0
Andreas Borgstad,Martin Brandt,1.0
Stefan Oehmcke,Andreas Borgstad,1.0
Markus Hittmeir,Andreas Ekelhart,1.0
Andreas Ekelhart,Rudolf Mayer,1.0
Andreas Francois Vermeulen,Andreas Pitsillides,1.0
Axel Legay,Andreas Francois Vermeulen,1.0
Andreas Francois Vermeulen,Christos Fidas,1.0
E. Blackledge,Andreas Francois Vermeulen,1.0
