Author 1,Author 2,Weights
Ibrahim Almubark,Liqi Shu,1.0
Ibrahim Almubark,Peter S. Lum,2.0
Ibrahim Almubark,Rahsaan J. Holley,1.0
Tan Tran,Ibrahim Almubark,1.0
Ibrahim Almubark,iian Black,1.0
Ibrahim Diabate,Ming Hoi Lam,1.0
Ibrahim Diabate,Richa Jain,1.0
Ibrahim Diabate,Swetha Reddy Nathala,1.0
Ibrahim Y. Abualhaol,Rafael Falcon,1.0
Ibrahim Y. Abualhaol,Rami S. Abielmona,1.0
Ichiro Takeuchi,Masayuki Karasuyama,1.0
Tomoki Yoshida,Ichiro Takeuchi,1.0
Paolo Rosso,Ida Mele,1.0
Idris A. Eckley,Ioannis Tsalamanis,1.0
Nicos G. Pavlidis,Idris A. Eckley,1.0
Ignacio Arnaldo,Kalyan Veeramachaneni,1.0
Ignacio Arnaldo,Sumeeth Kyathanahalli,1.0
Max Kotlyar,Igor Jurisica,1.0
Serene W. H. Wong,Igor Jurisica,1.0
Igor Kotsiuba,Inna Skarga-Bandurova,2.0
Igor Kotsiuba,Maksym Nesterov,1.0
Igor Kotsiuba,Oleg Biloborodov,1.0
Igor Kotsiuba,Tetiana Biloborodova,2.0
Igor Kotsiuba,Viacheslav Zhygulin,2.0
Igor Kotsiuba,Yury Yanovich,2.0
Igor Kuralenok,Julian Serdyuk,1.0
Igor Kuralenok,Natalia Starikova,1.0
Ilias Leontiadis,Jeremy Blackburn,2.0
Ilias Leontiadis,Joan Serrà,1.0
Ilias Leontiadis,Matteo Varvello,1.0
Ilias Leontiadis,Michael Sirivianos,1.0
Muhammad Bilal,Ilias Leontiadis,1.0
Mário Almeida,Ilias Leontiadis,1.0
Nicolas Kourtellis,Ilias Leontiadis,2.0
Ilias Leontiadis,Yan Grunenberger,1.0
Konstantinos Moutselos,Ilias Maglogiannis,1.0
Vasiliki Diamantopoulou,Ilias Maglogiannis,1.0
Jessica Block,Ilkay Altintas,1.0
Mai H. Nguyen,Ilkay Altintas,1.0
Ilkay Altintas,Malachi Schram,1.0
Namrita Baru,Ilkay Altintas,1.0
Ilkay Altintas,Nathan R. Tallent,1.0
Vincent Siu,Ilkay Altintas,1.0
Prasanna Parvathaneni,Ilwoo Lyu,1.0
Shunxing Bao,Ilwoo Lyu,1.0
Yogesh D. Barve,Ilwoo Lyu,1.0
Yuang Yao,Ilwoo Lyu,1.0
Yuankai Huo,Ilwoo Lyu,1.0
Ilya Kibardin,Ruslan Dautov,1.0
Ilya Kibardin,Vladimir I. Iglovikov,1.0
Julia Kiseleva,Ilya Markov,1.0
Ilya Markov,Maarten de Rijke,2.0
Shangsong Liang,Ilya Markov,1.0
Ilya Markov,Zhaochun Ren,1.0
Justin Sybrandt,Ilya Safro,2.0
Michael Shtutman,Ilya Safro,1.0
Ilya Safro,Ravisutha Sakrepatna Srinivasamurthy,1.0
Saroj Kumar Dash,Ilya Safro,1.0
Ilya Verbitskiy,Lauritz Thamsen,1.0
Ilya Verbitskiy,Thomas Renner,1.0
Iman Elghandour,Stijn Vansummeren,1.0
Iman Rezaeian,Jonathan Anders,1.0
Morteza Mashayekhi,Iman Rezaeian,1.0
Kyle Williams,Imed Zitouni,2.0
Imed Zitouni,Paul A. Crook,2.0
Seyyed Hadi Hashemi,Imed Zitouni,2.0
Inci M. Baytas,Jiayu Zhou,1.0
Inci M. Baytas,Liang Zhan,1.0
Mengying Sun,Inci M. Baytas,1.0
Inci M. Baytas,Zhangyang Wang,1.0
Indira Avendano,Ryan Kastner,1.0
Zain Merchant,Indira Avendano,1.0
Vasileios Lampos,Ingemar J. Cox,1.0
Karri Haranko,Ingmar Weber,1.0
Kiran Garimella,Ingmar Weber,1.0
Koustuv Saha,Ingmar Weber,1.0
Ingmar Weber,Maria Rita Testa,1.0
Ingmar Weber,Munmun De Choudhury,1.0
Jennifer G. Dy,Ingrid Y. Padilla,1.0
John Meeker,Ingrid Y. Padilla,2.0
Ingrid Y. Padilla,José Cordero,2.0
Leiming Yu,Ingrid Y. Padilla,1.0
Sheikh Mokhlesur Rahman,Ingrid Y. Padilla,1.0
Shi Dong,Ingrid Y. Padilla,2.0
Xiangyu Li,Ingrid Y. Padilla,1.0
Ingrid Y. Padilla,Zaira Rosario,2.0
Zlatan Feric,Ingrid Y. Padilla,2.0
Maksym Nesterov,Inna Skarga-Bandurova,1.0
Oleg Biloborodov,Inna Skarga-Bandurova,1.0
Inna Skarga-Bandurova,Tetiana Biloborodova,2.0
Inna Skarga-Bandurova,Viacheslav Zhygulin,2.0
Yury Yanovich,Inna Skarga-Bandurova,2.0
Ioakeim Perros,Jimeng Sun,2.0
Ioakeim Perros,Joyce C. Ho,1.0
Ioakeim Perros,Richard W. Vuduc,1.0
Ioakeim Perros,Walter F. Stewart,1.0
Ioakeim Perros,Xiaowei Yan,1.0
Ioanna Lytra,Jens Lehmann 0001,1.0
Kuldeep Singh 0001,Ioanna Lytra,1.0
Ioanna Lytra,Maria-Esther Vidal,1.0
Ioanna Lytra,Ricardo Usbeck,1.0
Saeedeh Shekarpour,Ioanna Lytra,1.0
Ioanna Lytra,Sören Auer,1.0
Ioannis Giannakopoulos,Nectarios Koziris,1.0
Nicos G. Pavlidis,Ioannis Tsalamanis,1.0
Iouliana Litou,Vana Kalogeraki,1.0
Noa Avigdor-Elgrabli,Irena Grabovitch-Zuyev,1.0
Roei Gelbhart,Irena Grabovitch-Zuyev,1.0
Jiaheng Lu,Irena Holubová,1.0
Iris N. Gomez-Lopez,Jin Xiu Lu,1.0
Iris N. Gomez-Lopez,Philippa Clarke,1.0
Iris N. Gomez-Lopez,Robert Goodspeed,1.0
Iris N. Gomez-Lopez,Tiffany C. Veinot,1.0
V. G. Vinod Vydiswaran,Iris N. Gomez-Lopez,1.0
Iris N. Gomez-Lopez,Veronica J. Berrocal,1.0
Xinyan Zhao,Iris N. Gomez-Lopez,1.0
Michael R. Lyu,Irwin King,2.0
Yuxin Su,Irwin King,1.0
Irwin King,Zenglin Xu,1.0
Zhuangbin Chen,Irwin King,1.0
Mohammed Elshambakey,Isaac Cho,1.0
Ryan Wesslen,Isaac Cho,1.0
Isaac Cho,S. George Djorgovski,1.0
Isaac Cho,Samira Shaikh,1.0
Sashank Santhanam,Isaac Cho,1.0
Sreyasee Das Bhattacharjee,Isaac Cho,1.0
Isaac Cho,Svitlana Volkova,1.0
Isaac Cho,Wenwen Dou,1.0
William J. Tolone,Isaac Cho,1.0
Matteo Palmonari,Isabel F. Cruz,1.0
Riccardo Porrini,Isabel F. Cruz,1.0
Isabella Huang,Jennifer Jacobs,1.0
Tamara Sumner,Isabella Huang,1.0
Isabella Huang,Wayne H. Ward,1.0
Ishan Jindal,Jieping Ye,1.0
Ishan Jindal,Matthew S. Nokleby,1.0
Ishan Jindal,Xuewen Chen,1.0
Ishan Jindal,Zhiwei (Tony) Qin,1.0
Raghav Kulkarni,Ishan Sohony,1.0
Rameshwar Pratap,Ishan Sohony,1.0
Ismail Arai,Kazutoshi Fujikawa,1.0
Issac Buenrostro,Vasanth Rajamani,1.0
Issac Buenrostro,Zhixiong Chen,1.0
Issei Sato,Naoto Hayashi,1.0
Issei Sato,Osamu Abe,1.0
Issei Sato,Shouhei Hanaoka,1.0
Issei Sato,Soichiro Miki,1.0
Issei Sato,Yoshitaka Masutani,1.0
Issei Sato,Yukihiro Nomura,1.0
Isuf Deliu,Katrin Franke,1.0
Marco Pulimeno,Italo Epicoco,1.0
Italo Epicoco,Massimo Cafaro,1.0
Koyo Kobayashi,Itaru Kitahara,1.0
Toshiya Matsui,Itaru Kitahara,1.0
Yoshinari Kameda,Itaru Kitahara,1.0
Youhei Kawamura,Itaru Kitahara,1.0
Yutaka Ito,Itaru Kitahara,1.0
Itsumi Saito,Junji Tomita,1.0
Kyosuke Nishida,Itsumi Saito,1.0
Ivan Shamshurin,Jeffrey S. Saltz,1.0
Ivens Portugal,Paulo S. C. Alencar,2.0
Kai Zheng 0001,Ivor W. Tsang,1.0
Longbing Cao,Ivor W. Tsang,1.0
Vincent W. Zheng,Ivor W. Tsang,1.0
Ivor W. Tsang,Xing Xie 0001,1.0
Yan Zhang 0036,Ivor W. Tsang,1.0
Yong Ge,Ivor W. Tsang,1.0
Jadwiga Sosnowska,Iwona Szymusik,1.0
Joanna Fedorowicz,Iwona Szymusik,1.0
Karol Zaleski,Iwona Szymusik,1.0
Lukasz Milobedzki,Iwona Szymusik,1.0
Lukasz Sosnowski,Iwona Szymusik,1.0
Tomasz Penza,Iwona Szymusik,1.0
Wojciech Chaber,Iwona Szymusik,1.0
Manuel Cebrián,Iyad Rahwan,1.0
Jian Jiao 0007,J. C. Mao,1.0
Jie Zhu 0007,J. C. Mao,1.0
Ying Shan,J. C. Mao,1.0
J. D. Preece,J. M. Easton,1.0
J. Kade Gibson,Jaesik Choi,1.0
Ning Ye,J. Patrick McGregor,1.0
Sergey Nazarov,J. Patrick McGregor,1.0
J. Patrick McGregor,Sujith Ravi,1.0
Vivek Ramavajjala,J. Patrick McGregor,1.0
J. Shane Culpepper,Jaewon Kim,1.0
Tadele Tedla Damessie,J. Shane Culpepper,1.0
Mostafa Dehghani 0001,Jaap Kamps,1.0
W. Bruce Croft,Jaap Kamps,1.0
Jabir Alshehabi Al-Ani,Maria Fasli,1.0
Jacob Belga,Jason O. Hallstrom,1.0
Michael Laubenberger,Jacob Belga,1.0
Jacob Belga,Paul R. Peluso,1.0
Valerii Spiridonov,Jacob Belga,1.0
John Hwang,Jacob Cohen,1.0
Matthew Dwyer,Jacob Cohen,1.0
Jacob D. Abernethy,Jared Webb,1.0
Jacob D. Moorman,Qinyi Chen,1.0
Jacob D. Moorman,Thomas K. Tu,1.0
Jacob D. Moorman,Zachary M. Boyd,1.0
Shuwen Liang,Jacob Hochstetler,1.0
Jacob Hochstetler,Song Fu,1.0
Jacob Hochstetler,Song Huang,1.0
Jacob Hochstetler,Weisong Shi,1.0
Zhi Qiao,Jacob Hochstetler,1.0
Jacob Levy Abitbol,Jean-Philippe Magué,1.0
Jacob Levy Abitbol,Jean-Pierre Chevrot,1.0
Jacob Levy Abitbol,Márton Karsai,1.0
Jacob Montiel,Jesse Read,1.0
Jacob Montiel,Talel Abdessalem,1.0
Jacob Montiel,Viktor Losing,1.0
Victor O. K. Li,Jacqueline C. K. Lam,4.0
Jacqueline C. K. Lam,Yang Han,2.0
Yingruo Fan,Jacqueline C. K. Lam,1.0
Jacqueline C. K. Lam,Zafar Gilani,1.0
Zhiyi Lu,Jacqueline C. K. Lam,1.0
Jadwiga Sosnowska,Joanna Fedorowicz,1.0
Jadwiga Sosnowska,Karol Zaleski,1.0
Lukasz Milobedzki,Jadwiga Sosnowska,1.0
Lukasz Sosnowski,Jadwiga Sosnowska,1.0
Tomasz Penza,Jadwiga Sosnowska,1.0
Wojciech Chaber,Jadwiga Sosnowska,1.0
Kyeongpil Kang,Jaegul Choo,1.0
Tian Shi,Jaegul Choo,1.0
Jaehoon Choi,Jaewoo Kang,1.0
Jinhyuk Lee,Jaehoon Choi,1.0
Kangsoo Jung,Jaewon Kim,1.0
Jaewon Kim,Seog Park,1.0
Tadele Tedla Damessie,Jaewon Kim,1.0
Jaewon Kim,Youngjun Kim,1.0
Jinhyuk Lee,Jaewoo Kang,1.0
Jaganmohan Chandrasekaran,Raghu Kacker,1.0
Jaganmohan Chandrasekaran,Yu Lei 0001,1.0
Jagat Sesh Challa,Navneet Goyal,1.0
Jagat Sesh Challa,Poonam Goyal,1.0
Jagat Sesh Challa,Vijay M. Giri,1.0
Karan Aggarwal,Jaideep Srivastava,1.0
Louis Kazaglis,Jaideep Srivastava,1.0
Shafiq R. Joty,Jaideep Srivastava,1.0
Swaraj Khadanga,Jaideep Srivastava,1.0
Jakob Edding,Jonas Hering,1.0
Jakob Edding,Moritz Hartmann,1.0
Jakob Edding,Nico Scordialo,1.0
Ralf Krestel,Jakob Edding,1.0
Tim Repke,Jakob Edding,1.0
Jan Orwat,Jakub Ptaszynski,1.0
Krzysztof Joachimiak,Jakub Ptaszynski,1.0
Jakub Ptaszynski,Krzysztof Szarzynski,1.0
Mateusz Piecuch,Jakub Ptaszynski,1.0
Riccardo Belluzzo,Jakub Ptaszynski,1.0
Szymon Drgas,Jakub Ptaszynski,1.0
Tomasz Grzywalski,Jakub Ptaszynski,1.0
Karolyn O. Babalola,James A. DeBardelaben,1.0
Otis B. Jennings,James A. DeBardelaben,1.0
James B. Wendt,Jing Xie 0002,1.0
Lluis Garcia Pueyo,James B. Wendt,1.0
James B. Wendt,Marc Najork,3.0
Navneet Potti,James B. Wendt,1.0
James B. Wendt,Qi Zhao,2.0
James B. Wendt,Sandeep Tata,2.0
Ying Sheng 0002,James B. Wendt,1.0
Yu Sun,James B. Wendt,1.0
Mohammed Alawad,James Blair Christian,1.0
S. M. Shamimul Hasan,James Blair Christian,1.0
James Caverlee,Lu-An Tang,1.0
Xia Hu,James Caverlee,1.0
Zhengzhang Chen,James Caverlee,1.0
James Caverlee,Zhichun Li,1.0
Ziwei Zhu,James Caverlee,1.0
Julia A. Heneghan,James E. Bost,1.0
Michael Hirezi,James E. Bost,1.0
James E. Bost,Murray Pollack,1.0
James E. Bost,Qing Zeng-Treitler,1.0
Terri Elizabeth Workman,James E. Bost,1.0
James Geddes,Rich Caruana,1.0
Timothy Hobson,James Geddes,1.0
James Hodson,Jeannette M. Wing,1.0
James Hodson,Jennifer Neville,1.0
James Hodson,Qiang Yang,1.0
Leila Karimi,James Joshi,1.0
Stephen Lucci,James L. Cox,1.0
James L. Cox,Tayfun Pay,1.0
James McInerney,Mounia Lalmas,1.0
Rishabh Mehrotra,James McInerney,1.0
James Miller 0001,Jean-François Puget,1.0
Mona Nashaat,James Miller 0001,1.0
James Miller 0001,Shaikh Quader,1.0
John P. Rula,James Newman,1.0
Jieyang Chen,James Paul Ahrens,1.0
Li-Ta Lo,James Paul Ahrens,2.0
Patricia Grubel,James Paul Ahrens,1.0
Paul Bryant,James Paul Ahrens,1.0
Qiang Guan,James Paul Ahrens,2.0
Simon Su,James Paul Ahrens,1.0
Timothy Randles,James Paul Ahrens,1.0
James Paul Ahrens,Trilce Estrada,1.0
Xin Liang 0001,James Paul Ahrens,1.0
Xinyu Chen,James Paul Ahrens,1.0
Zhengyong Ren,James Paul Ahrens,1.0
Zizhong Chen,James Paul Ahrens,1.0
Kerk F. Kee,Jamie C. McCain,1.0
Michael Loster,Jan Ehmueller,1.0
Jan Kristof Nidzwetzki,Ralf Hartmut Güting,1.0
Jan Orwat,Krzysztof Joachimiak,1.0
Jan Orwat,Krzysztof Szarzynski,1.0
Jan Orwat,Mateusz Piecuch,1.0
Jan Orwat,Riccardo Belluzzo,1.0
Jan Orwat,Szymon Drgas,1.0
Tomasz Grzywalski,Jan Orwat,1.0
Jan Van Haaren,Jesse Davis,1.0
Tom Decroos,Jan Van Haaren,1.0
Pangfeng Liu,Jan-Jan Wu,1.0
Po-Yen Wu,Jan-Jan Wu,1.0
Jane H. K. Seah,Kyong Jin Shim,1.0
Matthew Bredin,Janice O. McMahon,1.0
Janice O. McMahon,Shannon K. Kuntz,1.0
Rishiraj Saha Roy,Jannik Strötgen,1.0
Zhen Jia,Jannik Strötgen,1.0
Nils Napp,Jaroslaw Zola,1.0
Olga Wodo,Jaroslaw Zola,1.0
Varun Chandola,Jaroslaw Zola,1.0
Jeffrey Chen,Jason Batts,1.0
Jessica Lee,Jason Batts,1.0
Jason Batts,Michael Madaio,1.0
Nathan Kuo,Jason Batts,1.0
Palak Narang,Jason Batts,1.0
Qianyi Hu,Jason Batts,1.0
Joe Walsh,Jason Bennett,1.0
Klaus Ackermann,Jason Bennett,1.0
Jason Bennett,Lauren Haynes,1.0
Jason Bennett,Michael Defoe,1.0
Jason Bennett,Rayid Ghani,1.0
Sun-Joo Lee,Jason Bennett,1.0
Jason Bolin,John Nacker,1.0
Ryan Norman,Jason Bolin,1.0
Jason Bolin,Sanket Amin,1.0
Xiangqun Chen,Jason I. Hong,1.0
Yao Guo 0001,Jason I. Hong,1.0
Yuanchun Li,Jason I. Hong,1.0
Yuvraj Agarwal,Jason I. Hong,1.0
Ziyue Yang,Jason I. Hong,1.0
Rajeev Agrawal,Jason King,1.0
Michael Laubenberger,Jason O. Hallstrom,1.0
Jason O. Hallstrom,Paul R. Peluso,1.0
Valerii Spiridonov,Jason O. Hallstrom,1.0
Jason Snouffer,Jean Kirschner,1.0
Jason Snouffer,Kimberly Davis,1.0
Matthew Schofield,Jason Snouffer,1.0
Shen-Shyang Ho,Jason Snouffer,1.0
Javier A. Vazquez-Trejo,Matthew E. Gaston,1.0
Ritwik Gupta,Javier A. Vazquez-Trejo,1.0
Jaya Shankar Vuppalapati,Rajasekar Vuppalapati,1.0
Jaya Shankar Vuppalapati,Santosh Kedari,1.0
Jaya Shankar Vuppalapati,Sharat Kedari,1.0
Jayant Gupchup,Martin Ellis,1.0
Jayant Gupchup,Pavel A. Dmitriev,1.0
Jayant Gupchup,Ross Cutler,1.0
Jayant Gupchup,Yasaman Hosseinkashi,1.0
Jayant Gupta,Jiayi Liu,1.0
Jayant Gupta,Mohak Shah,1.0
Jayant Gupta,Mohamed H. Ali,1.0
Jayant Gupta,Naveen Ramakrishnan,1.0
Lam M. Nguyen,Jayant Kalagnanam,1.0
Shrey Shrivastava,Jayant Kalagnanam,1.0
Jean Kirschner,Kimberly Davis,1.0
Matthew Schofield,Jean Kirschner,1.0
Shen-Shyang Ho,Jean Kirschner,1.0
Jean Pouget-Abadie,Vahab S. Mirrokni,1.0
Mona Nashaat,Jean-François Puget,1.0
Shaikh Quader,Jean-François Puget,1.0
Jean-Philippe Magué,Jean-Pierre Chevrot,1.0
Márton Karsai,Jean-Philippe Magué,1.0
Márton Karsai,Jean-Pierre Chevrot,1.0
Jeannette M. Wing,Jennifer Neville,1.0
Jeannette M. Wing,Qiang Yang,1.0
Jialun Aaron Jiang,Jed R. Brubaker,2.0
Joshua McCann,Jed R. Brubaker,1.0
Kyle Frye,Jed R. Brubaker,1.0
Kulsawasd Jitkajornwanich,Jeedapa Kaiyasuan,1.0
Nattaya Khongsoontornjaroen,Jeedapa Kaiyasuan,1.0
Jeedapa Kaiyasuan,Panu Srestasathiern,1.0
Jeedapa Kaiyasuan,Peerapon Vateekul,1.0
Jeedapa Kaiyasuan,Siam Lawawirojwong,1.0
Jeedapa Kaiyasuan,Siwapon Srisonphan,1.0
Jeeheh Oh,Jenna Wiens,1.0
Jiaxuan Wang,Jeeheh Oh,1.0
Vyacheslav N. Romanov,Jeffrey A. Hawk,1.0
Jeffrey Chen,Jessica Lee,1.0
Jeffrey Chen,Michael Madaio,1.0
Jeffrey Chen,Nathan Kuo,1.0
Jeffrey Chen,Palak Narang,1.0
Qianyi Hu,Jeffrey Chen,1.0
Utpal Roy,Jeffrey S. Saltz,1.0
Jefrey Lijffijt,Tijl De Bie,1.0
Xi Chen,Jefrey Lijffijt,1.0
Jen J. Gong,John V. Guttag,1.0
Jena D. Hwang,Kevin Bayas,1.0
Jena D. Hwang,Yorick Wilks,1.0
Jiaxuan Wang,Jenna Wiens,1.0
Lynn Ang,Jenna Wiens,1.0
Mamta Jaiswal,Jenna Wiens,1.0
Rodica Pop-Busui,Jenna Wiens,1.0
Jennifer G. Dy,John Meeker,1.0
Jennifer G. Dy,José Cordero,1.0
Jennifer G. Dy,Ramakrishna R. Nemani,1.0
Jennifer G. Dy,Sangram Ganguly,1.0
Sheikh Mokhlesur Rahman,Jennifer G. Dy,1.0
Shi Dong,Jennifer G. Dy,1.0
Thomas Vandal,Jennifer G. Dy,1.0
Xiangyu Li,Jennifer G. Dy,1.0
Jennifer G. Dy,Zaira Rosario,1.0
Zlatan Feric,Jennifer G. Dy,1.0
Mark Wilhelm,Jennifer Gillenwater,1.0
Sagar Jain,Jennifer Gillenwater,1.0
Jennifer Golbeck,Lise Getoor,1.0
Yue Zhang,Jennifer Golbeck,1.0
Tamara Sumner,Jennifer Jacobs,1.0
Jennifer Jacobs,Wayne H. Ward,1.0
Jennifer Ma,Munmun De Choudhury,1.0
Sarmistha Dutta,Jennifer Ma,1.0
Mengyue Hang,Jennifer Neville,1.0
Qiang Yang,Jennifer Neville,1.0
Kuldeep Singh 0001,Jens Lehmann 0001,1.0
Maria-Esther Vidal,Jens Lehmann 0001,1.0
Ricardo Usbeck,Jens Lehmann 0001,1.0
Saeedeh Shekarpour,Jens Lehmann 0001,1.0
Jens Lehmann 0001,Sören Auer,1.0
Petko Bogdanov,Jeong-Hyon Hwang,1.0
Yu Zhang,Jeong-Hyon Hwang,1.0
Sounman Hong,Jeongin Park,1.0
Youngrok Kim,Jeongin Park,1.0
Jeongmin Kim,Jungseock Joo,1.0
Jeongmin Kim,Meeyoung Cha,1.0
Yu-i Ha,Jeongmin Kim,1.0
Min-Cheol Kwon,Jeongung Kim,1.0
Jeongung Kim,Sunwoong Choi,1.0
Matteo Varvello,Jeremy Blackburn,1.0
Jeremy Blackburn,Michael Sirivianos,2.0
Muhammad Bilal,Jeremy Blackburn,1.0
Mário Almeida,Jeremy Blackburn,1.0
Jeremy Blackburn,Nicolas Kourtellis,1.0
Savvas Zannettou,Jeremy Blackburn,1.0
Yan Grunenberger,Jeremy Blackburn,1.0
Jeremy Boy,Kush R. Varshney,1.0
Jeremy Pickens,Thomas C. Gricks,1.0
Jeremy Weinstein,Marshall Burke,1.0
Pascaline Dupas,Jeremy Weinstein,1.0
Peter Adelson,Jeremy Weinstein,1.0
Jeremy Weinstein,Stefano Ermon,1.0
Xiao Chen,Jeremy Weinstein,1.0
Jerry Chun-Wei Lin,Philip S. Yu,2.0
Shyue-Liang Wang,Jerry Chun-Wei Lin,2.0
Jerry Chun-Wei Lin,Tzung-Pei Hong,2.0
Wensheng Gan,Jerry Chun-Wei Lin,2.0
Jerry Zitao Liu,Jure Leskovec,1.0
Jerry Zitao Liu,Mark Ulrich,1.0
Pranav Jindal,Jerry Zitao Liu,1.0
Jerry Zitao Liu,Rahul Sharma 0001,1.0
Jerry Zitao Liu,Yuchen Liu,1.0
Kaja Zupanc,Jesse Davis,1.0
Kurt Schütte 0002,Jesse Davis,1.0
Tim Op De Beéck,Jesse Davis,1.0
Tom Decroos,Jesse Davis,1.0
Wannes Meert,Jesse Davis,1.0
Jesse Read,Talel Abdessalem,1.0
Viktor Losing,Jesse Read,1.0
Mai H. Nguyen,Jessica Block,1.0
Jessica Block,Namrita Baru,1.0
Jessica Block,Vincent Siu,1.0
Jessica Dehler-Zufferey,Robert West 0001,1.0
Jessica Keim-Malpass,Laura E. Barnes,1.0
Jessica Lee,Michael Madaio,1.0
Jessica Lee,Nathan Kuo,1.0
Jessica Lee,Palak Narang,1.0
Qianyi Hu,Jessica Lee,1.0
Murali Pusala,Jessica Wojtkiewicz,1.0
Jessica Wojtkiewicz,Raju Gottumukkala,2.0
Jessica Wojtkiewicz,Satya Katragadda,2.0
Vijay Raghavan 0001,Jessica Wojtkiewicz,1.0
Kai Rothauge,Jey Kottalam,1.0
Jey Kottalam,Kristyn J. Maschhoff,1.0
Lisa Gerhardt,Jey Kottalam,1.0
Jey Kottalam,Michael F. Ringenburg,1.0
Michael W. Mahoney,Jey Kottalam,1.0
Prabhat,Jey Kottalam,1.0
Shusen Wang,Jey Kottalam,1.0
Lin-Ching Chang,Ji Chen,1.0
Ji Chen,Peter S. Lum,1.0
Rahsaan J. Holley,Ji Chen,1.0
iian Black,Ji Chen,1.0
Ji Wang 0002,Jianguo Zhang 0005,1.0
Ji Wang 0002,Philip S. Yu,1.0
Ji Wang 0002,Weidong Bao,1.0
Ji Wang 0002,Xiaomin Zhu 0001,1.0
Jun Ho Huh,Ji Won Yoon,1.0
Minchul Kim,Ji Won Yoon,1.0
Young Bae Jeon,Ji Won Yoon,1.0
Junghwan Kim,Ji-Eun Lee,1.0
Ji-Eun Lee,U Kang,1.0
Jian-Yun Nie,Ji-Rong Wen,1.0
Songwei Ge,Ji-Rong Wen,1.0
Zhengbao Jiang,Ji-Rong Wen,1.0
Zhicheng Dou,Ji-Rong Wen,1.0
Ji-Ying Chen,Shih-Hau Fang,1.0
Xiao-Tong Yu,Ji-Ying Chen,1.0
Ji-Ying Chen,Yi-Te Hsu,1.0
Ji-Ying Chen,Zhezhuang Xu,1.0
Zong-Ying Chuang,Ji-Ying Chen,1.0
Kenli Li 0001,Ji-yao An,1.0
Ji-yao An,Keqin Li 0001,1.0
Jia Guo,Junjie Wu 0002,1.0
Jia Guo,Xiaoqian Hu,1.0
Yuan Zuo,Jia Guo,1.0
Jia Li,Timothy C. Y. Kwok,1.0
Jia Li,Yu Rong,1.0
Jia Li,Zhihui Lu 0003,1.0
Jianguo Yao,Jia Zeng,2.0
Mingxuan Yuan,Jia Zeng,2.0
Xijun Li,Jia Zeng,2.0
Min Yang 0007,Jia Zhu,1.0
Qiang Qu,Jia Zhu,1.0
Jia Zhu,Ying Shen,1.0
Jia Zhu,Zhou Zhao,1.0
Sheng-Jun Huang,Jia-Wei Zhao,1.0
Jia-Wei Zhao,Zhao-Yang Liu,1.0
Jiabin Zhao,Kun Zhang 0012,1.0
Jiabin Zhao,Wei Fan 0001,1.0
Zhide Fang,Jiabin Zhao,1.0
Zhong Chen 0003,Jiabin Zhao,1.0
Jun Cao,Jiabo Tang,1.0
Jiabo Tang,Junyan Yang,1.0
Jiabo Tang,Qiao Wang,1.0
Shuai Yan,Jiabo Tang,1.0
Tanhua Jin,Jiabo Tang,1.0
Zhicheng Liu,Jiabo Tang,1.0
Jiafeng Guo,Jiangwu Long,1.0
Jiafeng Guo,Jun Xu 0001,2.0
Khoi Duy Vo,Jiafeng Guo,1.0
Ruqing Zhang,Jiafeng Guo,1.0
Xiaofei Zhu,Jiafeng Guo,1.0
Jiafeng Guo,Xueqi Cheng,2.0
Yan Xiao,Jiafeng Guo,1.0
Jiafeng Guo,Yanyan Lan,2.0
Jiafeng Guo,Yixing Fan,1.0
Zhixiang Wang,Jiafeng Qin,1.0
Jiahao Bu,Jie Chen,1.0
Nengwen Zhao,Jiahao Bu,1.0
Wenxiao Chen,Jiahao Bu,1.0
Jiahao Bu,Yang Feng,1.0
Jiahao Bu,Ying Liu 0024,1.0
Jiahao Bu,Youjian Zhao,1.0
Zeyan Li,Jiahao Bu,1.0
Jiahao Bu,Zhaogang Wang,1.0
Jiahao Bu,Zhihan Li,1.0
Pengfei Xu 0004,Jiaheng Lu,1.0
Jiahui Cui,Peilin Zheng,1.0
Weili Chen,Jiahui Cui,1.0
Jiahui Cui,Yuren Zhou,1.0
Zibin Zheng,Jiahui Cui,1.0
Jiahui Wu,Lingzi Hong,1.0
Jiahui Wu,Vanessa Frías-Martínez,1.0
Qingtao Hu,Jiahui Zheng,1.0
Junpeng Li,Jiajie Mei,1.0
Richong Zhang,Jiajie Mei,1.0
Jiajie Mei,Yongyi Mao,1.0
Jing Zhao,Jiajie Xu 0001,1.0
Jiajie Xu 0001,Pengpeng Zhao,1.0
Jiajie Xu 0001,Rui Zhou 0001,1.0
Jianming Lv,Jiajie Zhong,1.0
Jiajie Zhong,Qing Li 0001,1.0
Jiajie Zhong,Qinzhe Xiao,1.0
Jiajie Zhong,Weihang Chen,1.0
Jiajie Zhong,Zhenguo Yang,1.0
Jiajing Zhu,Shangming Yang,1.0
Jiajing Zhu,Shuangqing Zhai,1.0
Jiajing Zhu,Yongguo Liu,1.0
Jiajing Zhu,Zhang Yi 0001,1.0
Jiajun Bu,Jianwei Zhang,1.0
Martin Ester,Jiajun Bu,3.0
Jiajun Bu,Pinggang Yu,1.0
Sheng Zhou,Jiajun Bu,1.0
Weizhao Xian,Jiajun Bu,1.0
Xin Guo 0006,Jiajun Bu,1.0
Xin Shen,Jiajun Bu,1.0
