Author 1,Author 2,Weights
Hiroki Kanezashi,Raquel Pérez-Arnal,1.0
Hiroki Kanezashi,Sergio Álvarez-Napagao,1.0
Toyotaro Suzumura,Hiroki Kanezashi,1.0
Hiroki Sakaji,Kiyoshi Izumi,1.0
Hiroki Sakaji,Teruaki Hayashi,1.0
Hiroki Sakaji,Yukio Ohsawa,1.0
Hsiang-Han Hsu,Hiroki Toda,1.0
Jed W. Pitera,Hiroki Toda,1.0
Katsuhiko Hino,Hiroki Toda,1.0
Kentaro Yano,Hiroki Toda,1.0
Makoto Kogoh,Hiroki Toda,1.0
Seiji Takeda,Hiroki Toda,1.0
Shuichi Hirose,Hiroki Toda,1.0
Takumi Hongo,Hiroki Toda,1.0
Toshiyuki Hama,Hiroki Toda,1.0
Victoria A. Piunova,Hiroki Toda,1.0
Wolf Bocanett,Hiroki Toda,1.0
Hiroki Toda,Yasumitsu Orii,1.0
Yenwei Cheng,Hiroki Toda,1.0
Yuta Tsuchiya,Hiroki Toda,1.0
Hiroko Nagashima,Yuka Kato,1.0
Kugamoorthy Gajananan,Hirokuni Kitahara,2.0
Pablo Loyola,Hirokuni Kitahara,1.0
Hirokuni Kitahara,Yuji Watanabe,2.0
Kazumi Saito,Hiroshi Motoda,1.0
Kouzou Ohara,Hiroshi Motoda,1.0
Masahiro Kimura,Hiroshi Motoda,1.0
Takayasu Fushimi,Hiroshi Motoda,1.0
Hiroya Maeda,Hiroshi Omata,1.0
Sanjay Kumar Ghosh,Hiroshi Omata,1.0
Hiroshi Omata,Takehiro Kashiyama,1.0
Hiroshi Omata,Yoshihide Sekimoto,1.0
Shin'ichiro Takizawa,Hirotaka Ogawa,1.0
Hirotaka Ogawa,Takahiro Hamanishi,1.0
Yusuke Tanimura,Hirotaka Ogawa,1.0
Hiroya Maeda,Sanjay Kumar Ghosh,1.0
Hiroya Maeda,Takehiro Kashiyama,1.0
Hiroya Maeda,Yoshihide Sekimoto,1.0
Komal Mariam,Hiroyuki Kitagawa,1.0
Hiroyuki Kitagawa,Kyoung-Sook Kim,1.0
Salman Ahmed Shaikh,Hiroyuki Kitagawa,1.0
Keiichi Ochiai,Hiroyuki Manabe,1.0
Wataru Yamada,Hiroyuki Manabe,1.0
Yusuke Fukazawa,Hiroyuki Manabe,1.0
Hiroyuki Manabe,Yutaka Matsuo,1.0
Minglu Zhao,Hiroyuki Takizawa,1.0
Mulya Agung,Hiroyuki Takizawa,1.0
Reo Furuhata,Hiroyuki Takizawa,1.0
Hiroyuki Takizawa,Tomoya Soma,1.0
Huida Jiao,Hisanori Fujisawa,1.0
Koichi Kimura,Hisanori Fujisawa,1.0
Makoto Nakamura,Hisanori Fujisawa,1.0
Hisanori Fujisawa,Masafumi Ohtsuka,1.0
Shun Morisawa,Hisanori Fujisawa,1.0
Hisatoshi Toriya,Itaru Kitahara,1.0
Hossain Shahriar,Hisham M. Haddad,2.0
Hisham M. Haddad,Md. Shafiul Alam,1.0
Hisham M. Haddad,Mohammad Ashiqur Rahman,1.0
Mohammad Masum,Hisham M. Haddad,2.0
Hisham M. Haddad,Sheikh Iqbal Ahamed,1.0
Hisham M. Haddad,Sweta Sneha,1.0
Hoa Nguyen,Ian Davidson,1.0
Zilong Bai,Hoa Nguyen,1.0
Hoang H. Nguyen,Sergej Zerr,1.0
Hoang H. Nguyen,Tuan-Anh Hoang,1.0
Hoang Long Nguyen 0002,Yuanlin Zhang 0002,1.0
Zhenhe Pan,Hoang Long Nguyen 0002,1.0
Kai Luo,Hojin Yang,1.0
Scott Sanner,Hojin Yang,1.0
Hyojung Paik,Hojung Nam,1.0
Hojung Nam,Mark Stevenson,1.0
Sunyong Yoo,Hojung Nam,1.0
Mate Torok,Holger Arndt,1.0
Miguel Ponce de Leon,Holger Arndt,1.0
Minos N. Garofalakis,Holger Arndt,1.0
Nikos Giatrakos,Holger Arndt,1.0
Ralf Klinkenberg,Holger Arndt,1.0
Holger Arndt,Stefan Burkard,1.0
Theodoros Bitsakis,Holger Arndt,1.0
Vasilis Samoladas,Holger Arndt,1.0
Yannis Kotidis,Holger Arndt,1.0
Qiang Yu,Hong Chen,1.0
Zhijie Qiu,Hong Chen,1.0
Zhixuan Zhou,Hong Chen,1.0
Honglei Zhang,Hong Cheng 0001,1.0
Jia Li,Hong Cheng 0001,1.0
Hong Cheng 0001,Junzhou Huang,1.0
Yu Rong,Hong Cheng 0001,1.0
Zhichao Han,Hong Cheng 0001,1.0
Junzhou Huang,Hong Cheng,1.0
Hong Cheng,Lingfei Wu,1.0
Hong Cheng,Tengfei Ma,1.0
Tingyang Xu,Hong Cheng,1.0
Hong Cheng,Tyler Derr,1.0
Wenbing Huang,Hong Cheng,1.0
Hong Cheng,Yao Ma 0001,1.0
Hong Cheng,Yiqi Wang,1.0
Yu Rong,Hong Cheng,1.0
Hong Sun,Jing Bai,1.0
Hong Sun,Rong Zhou,1.0
Hong Sun,Ruofei Zhang,1.0
Hong Sun,Wei Shen,1.0
Yaming Yang,Hong Sun,1.0
Yiren Chen,Hong Sun,1.0
Hong Sun,Yu Xu,1.0
Hong Sun,Yujing Wang,1.0
Hong Sun,Yunhai Tong,1.0
Keping Yang,Hong Wen,1.0
Quan Lin,Hong Wen,1.0
Hong Wen,Ramin Ramezani,1.0
Wenhao Zhang,Hong Wen,1.0
Wentian Bao,Hong Wen,1.0
Xiao-Yang Liu,Hong Wen,1.0
Hong Xie 0004,John C. S. Lui,1.0
Xiaoying Zhang,Hong Xie 0004,1.0
Kexuan Sun 0002,Hong Xu 0003,1.0
Shudan Zhong,Hong Xu 0003,1.0
Lihong Wang,Hong Zhang 0023,1.0
Lin Li,Hong Zhang 0023,1.0
Lingshuai Meng,Hong Zhang 0023,1.0
Shu Guo,Hong Zhang 0023,1.0
Wei Liu,Hong Zhang 0023,1.0
Zhen Hui,Hong Zhang 0023,1.0
Hong Zhang,Lan Xu,1.0
Hong Zhang,Lan Zhang,1.0
Hong Zhang,Wei Xu,1.0
Hong Zhang,Xiaoyang Ma,1.0
Hong Zhang,Yiguo Yang,1.0
Hong Zhang,Zhengtao Wu,1.0
Hsu-Chao Lai,Hong-Han Shuai,1.0
Hong-Han Shuai,Jiun-Long Huang,1.0
Jui-Yi Tsai,Hong-Han Shuai,1.0
Hong-Han Shuai,Wang-Chien Lee,1.0
Honggang Wang,Hongbo Deng,1.0
Hongbo Deng,Jiajun Chen,1.0
Jiwei Tan,Hongbo Deng,1.0
Rong Xiao 0005,Hongbo Deng,2.0
Hongbo Deng,Shujian Huang,1.0
Xichuan Niu,Hongbo Deng,2.0
Zhe Zhang,Hongbo Deng,1.0
Hongbo Deng,Zhenzhong Chen,2.0
Hongliang Fei,Hongfang Zhang,1.0
Pengju Guo,Hongfang Zhang,1.0
Hongfang Zhang,Ping Li 0001,1.0
Shulong Tan,Hongfang Zhang,1.0
Wenbo Zhang,Hongfang Zhang,1.0
Saeideh Samani,Hongfeng Yu,1.0
Rong Xiao 0005,Honggang Wang,1.0
Xichuan Niu,Honggang Wang,1.0
Honggang Wang,Zhenzhong Chen,1.0
Honghui Chen,Maarten de Rijke,2.0
Wanyu Chen,Honghui Chen,1.0
Yanxiang Ling,Honghui Chen,1.0
Zhiqiang Pan,Honghui Chen,1.0
Liangcai Su,Hongjie Huang,1.0
Shiyu Zhang,Hongjie Huang,1.0
Hongjie Huang,Xuejiao Li,1.0
Jialu Liu,Hongkun Yu,1.0
Hongkun Yu,Jiaqi Zhai,1.0
Jiawei Han 0001,Hongkun Yu,1.0
Hongkun Yu,Nicholas Zukoski,1.0
Xiaotao Gu,Hongkun Yu,1.0
You Wu 0001,Hongkun Yu,1.0
Yuning Mao,Hongkun Yu,1.0
Jia Li,Honglei Zhang,1.0
Honglei Zhang,Junzhou Huang,1.0
Honglei Zhang,Yu Rong,1.0
Honglei Zhang,Zhichao Han,1.0
Honglei Zhuang,Nirav Shah,1.0
Honglei Zhuang,Rema Padman,1.0
Wen Wang,Honglei Zhuang,1.0
Hongliang Fei,Pengju Guo,1.0
Hongliang Fei,Ping Li 0001,1.0
Hongliang Fei,Shulong Tan,1.0
Hongliang Fei,Wenbo Zhang,1.0
Hongling Liu,Lei Han,1.0
Hongling Liu,Pengfei Li,1.0
Wei Zhang,Hongling Liu,1.0
Hongming Zhang,Xin Liu 0039,1.0
Hongming Zhang,Yangqiu Song,1.0
Huazheng Wang,Hongning Wang,1.0
Jibang Wu,Hongning Wang,1.0
Lu Lin,Hongning Wang,1.0
Nan Wang,Hongning Wang,1.0
Qingyun Wu,Hongning Wang,1.0
Renqin Cai,Hongning Wang,1.0
Liang Zhang 0010,Hongsheng Li,1.0
Hongsheng Li,Mohammed Bennamoun,1.0
Hongsheng Li,Peiyi Shen,1.0
Hongsheng Li,Ping Li,1.0
Hongsheng Li,Syed Afaq Ali Shah,1.0
Hongsheng Li,Xiaoyuan Lu,1.0
Xudong Wang,Hongsheng Li,1.0
Kevin Chen-Chuan Chang,Hongtai Cao,1.0
Matin Najafi,Hongtai Cao,1.0
Reynold Cheng,Hongtai Cao,1.0
Xiaodong Li 0009,Hongtai Cao,1.0
Xiaolin Han,Hongtai Cao,1.0
Hongtao Lin,Junyi Du,1.0
Hongtao Lin,Leonardo Neves,1.0
Wenxuan Zhou,Hongtao Lin,1.0
Hongtao Lin,Xiang Ren 0001,1.0
Hongtao Lin,Ziqi Wang,1.0
Jieping Ye,Hongtu Zhu,1.0
Jing He,Hongtu Zhu,1.0
Qichao Wang,Hongtu Zhu,1.0
Shikai Luo,Hongtu Zhu,1.0
Xiaohu Qie,Hongtu Zhu,1.0
Yanhua Li,Hongtu Zhu,1.0
Hongwei Li 0002,Jiaquan Yao,1.0
Hongwei Li 0002,Ping Luo 0001,1.0
Hongwei Li 0002,Qingping Yang,1.0
Hongwei Li 0002,Yixuan Cao,1.0
Hongxia Yang,Jian Lu,1.0
Jianwei Zhang,Hongxia Yang,1.0
Jianxin Ma,Hongxia Yang,2.0
Hongxia Yang,Jie Tang 0001,3.0
Jiezhong Qiu,Hongxia Yang,1.0
Jin Yu,Hongxia Yang,1.0
Jing Zhang,Hongxia Yang,1.0
Hongxia Yang,Jingren Zhou,3.0
Jinjiong Lan,Hongxia Yang,1.0
Hongxia Yang,Kuansan Wang,1.0
Kun Kuang,Hongxia Yang,1.0
Ming Ding,Hongxia Yang,2.0
Ninghao Liu,Hongxia Yang,1.0
Hongxia Yang,Peng Cui 0001,2.0
Hongxia Yang,Philip S. Yu,1.0
Qiaoyu Tan,Hongxia Yang,1.0
Qibin Chen,Hongxia Yang,1.0
Shengyu Zhang,Hongxia Yang,1.0
Tan Jiang,Hongxia Yang,1.0
Hongxia Yang,Wenwu Zhu 0001,1.0
Hongxia Yang,Xia Hu,1.0
Xiaowei Wang,Hongxia Yang,1.0
Hongxia Yang,Xiaozhong Liu,1.0
Hongxia Yang,Xin Wang 0019,1.0
Xing Zhao,Hongxia Yang,1.0
Xu Zou,Hongxia Yang,1.0
Hongxia Yang,Yao Lu 0007,1.0
Yaojing Wang,Hongxia Yang,1.0
Yuan Yao 0001,Hongxia Yang,1.0
Yue He,Hongxia Yang,1.0
Yukuo Cen,Hongxia Yang,1.0
Yuxiao Dong,Hongxia Yang,1.0
Zhen Yang,Hongxia Yang,1.0
Zheng Gao,Hongxia Yang,1.0
Zhou Zhao,Hongxia Yang,1.0
Zhuoren Jiang,Hongxia Yang,1.0
Ziqi Tan,Hongxia Yang,1.0
Hongxu Chen,Hongzhi Yin,1.0
Hongxu Chen,Katarzyna Musial,1.0
Hongxu Chen,Tong Chen 0005,1.0
Hongxu Chen,Xiangguo Sun,1.0
Hongyan Bao,Jin Li,1.0
Hongyan Bao,Xiangliang Zhang 0001,1.0
Yufei Han,Hongyan Bao,1.0
Hongyan Bao,Yun Shen,1.0
Yutong Wang,Hongyan Bao,1.0
Jun He 0008,Hongyan Liu,1.0
Hongyan Liu,Xiaoyong Du 0001,1.0
Zhaoxi Li,Hongyan Liu,1.0
Meng Liu,Hongyang Gao,1.0
Hongyang Gao,Shuiwang Ji,2.0
Hongyang Gao,Zhengyang Wang,1.0
Jian Peng,Hongyi Liu 0003,1.0
Jiayi Xie,Hongyi Liu 0003,1.0
Jing Yi,Hongyi Liu 0003,1.0
Yaochen Zhu,Hongyi Liu 0003,1.0
Yaosi Hu,Hongyi Liu 0003,1.0
Hongyi Liu 0003,Zhenzhong Chen,1.0
Zhibin Zhang,Hongyi Liu 0003,1.0
Xingwu Sun,Hongyin Tang,1.0
Hongyin Tang,Yanling Cui,1.0
Hongyin Tang,Zhongyuan Wang,1.0
Hongyu Guo,Jinpeng Huai,1.0
Junshuang Wu,Hongyu Guo,1.0
Hongyu Guo,Masoumeh Soflaei,1.0
Richong Zhang,Hongyu Guo,1.0
Yongyi Mao,Hongyu Guo,1.0
Hongyu Liu,Ruifang He,1.0
Leyu Lin,Hongyuan Zha,1.0
Lu Wang,Hongyuan Zha,1.0
Martin Renqiang Ren,Hongyuan Zha,1.0
Qi Liu,Hongyuan Zha,1.0
Shukai Liu,Hongyuan Zha,1.0
Wei Cheng 0002,Hongyuan Zha,1.0
Wei Wang 0010,Hongyuan Zha,1.0
Wei Zhang 0056,Hongyuan Zha,1.0
Wen Wang,Hongyuan Zha,1.0
Wenchao Yu,Hongyuan Zha,1.0
Xiaofeng He,Hongyuan Zha,1.0
Hongzhi Wang 0001,Junfei Ouyang,1.0
Hongzhi Wang 0001,Lei Zheng,1.0
Hongzhi Wang 0001,Shirong Liu,1.0
Hongzhi Wang 0001,Xiangxi Zhang,1.0
Hongzhi Wang 0001,Yun Feng,1.0
Hongzhi Wang 0001,Zhixin Qi,1.0
Hongzhi Wang 0001,Ziming Shen,1.0
Hongzhi Yin,Katarzyna Musial,1.0
Hongzhi Yin,Nguyen Quoc Viet Hung,1.0
Qinyong Wang,Hongzhi Yin,1.0
Hongzhi Yin,Tong Chen 0005,2.0
Hongzhi Yin,Xiangguo Sun,1.0
Hongzhi Yin,Yanchang Zhao,1.0
Hongzhi Yin,Zi Huang,1.0
Udayan Khurana,Horst Samulowitz,1.0
Hossain Shahriar,Md. Shafiul Alam,1.0
Hossain Shahriar,Mohammad Ashiqur Rahman,1.0
Mohammad Masum,Hossain Shahriar,2.0
Hossain Shahriar,Sheikh Iqbal Ahamed,1.0
Hossain Shahriar,Sweta Sneha,1.0
Hossein Fani,Jamil Samouh,1.0
Hossein Fani,Jaroslaw Szlichta,1.0
Mahtab Tamannaee,Hossein Fani,1.0
Hossein Fani,Mehdi Kargar,1.0
Radin Hamidi Rad,Hossein Fani,1.0
Hossein Fani,Samad Paydar,1.0
Jian Wang,Houbing Song,1.0
Shuteng Niu,Houbing Song,1.0
Yihao Hu,Houbing Song,1.0
Yongxin Liu,Houbing Song,1.0
Howard Leung,Qianhui Men,1.0
Qing Li 0001,Howard Leung,1.0
Howard Leung,Xianjin Chao,1.0
Xiaoya Chong,Howard Leung,1.0
Moritz Schubotz,Howard S. Cohl,1.0
Hsiang-Fu Yu,Inderjit S. Dhillon,1.0
Hsiang-Fu Yu,Kai Zhong,1.0
Wei-Cheng Chang,Hsiang-Fu Yu,1.0
Hsiang-Fu Yu,Yiming Yang,1.0
Hsiang-Han Hsu,Jed W. Pitera,1.0
Hsiang-Han Hsu,Katsuhiko Hino,1.0
Hsiang-Han Hsu,Kentaro Yano,1.0
Hsiang-Han Hsu,Makoto Kogoh,1.0
Seiji Takeda,Hsiang-Han Hsu,1.0
Hsiang-Han Hsu,Shuichi Hirose,1.0
Hsiang-Han Hsu,Takumi Hongo,1.0
Toshiyuki Hama,Hsiang-Han Hsu,1.0
Hsiang-Han Hsu,Victoria A. Piunova,1.0
Hsiang-Han Hsu,Wolf Bocanett,1.0
Hsiang-Han Hsu,Yasumitsu Orii,1.0
Hsiang-Han Hsu,Yenwei Cheng,1.0
Hsiang-Han Hsu,Yuta Tsuchiya,1.0
Shen Yan,Hsien-Te Kao,1.0
Keita Yokoyama,Hsin-Tai Wu,1.0
Hsin-Tai Wu,Yi Fang,1.0
Yinan Ling,Hsin-Tai Wu,1.0
Yuan Wang,Hsin-Tai Wu,1.0
Hsing-bung Chen,Sihai Tang,1.0
Hsing-bung Chen,Song Fu,1.0
Hsiu-Khuern Tang,Joaquín Álvarez Rodríguez,1.0
Laleh Jalali,Hsiu-Khuern Tang,1.0
Hsiu-Khuern Tang,Richard H. Goldstein,1.0
Hsu-Chao Lai,Jiun-Long Huang,1.0
Hsu-Chao Lai,Jui-Yi Tsai,1.0
Hsu-Chao Lai,Wang-Chien Lee,1.0
Hu Liu,Jing Lu,1.0
Hu Liu,Sulong Xu,1.0
Hu Liu,Weipeng Yan,1.0
Hu Liu,Wenjie Niu,1.0
Hu Liu,Xiaokun Zhu,1.0
Hu Liu,Xiwei Zhao,1.0
Hu Liu,Yongjun Bao,1.0
Hu Liu,Zehua Zhang,1.0
Lizhen Cui,Hua Lu 0001,1.0
Qingzhong Li,Hua Lu 0001,1.0
Wei Guo,Hua Lu 0001,1.0
Xudong Lu,Hua Lu 0001,1.0
Rongheng Lin,Hua Zou,1.0
Rui Zhong,Hua Zou,1.0
Zhen Zhang,Hua Zou,1.0
Mengting Diao,Huafeng Cao,1.0
Sen Su,Huafeng Cao,1.0
Shuai Gao,Huafeng Cao,1.0
Zhongbao Zhang,Huafeng Cao,1.0
Huafeng Liu,Jian Yu,1.0
Huafeng Liu,Jiaqi Wang,1.0
Huafeng Liu,Jingxuan Wen,1.0
Huafeng Liu,Lin Xiao,1.0
Huafeng Liu,Liping Jing,1.0
Huafeng Liu,Xiaoyi Sun,1.0
Huafeng Liu,Zhicheng Wu,1.0
Huaibo Mei,Hui Xiong 0001,1.0
Huaibo Mei,Jingbo Zhou,1.0
Huaibo Mei,Xu Ma,1.0
Yanjie Fu,Huaibo Mei,1.0
Ying Li,Huaibo Mei,1.0
Liang Qu,Huaisheng Zhu,1.0
Huaisheng Zhu,Qiqi Duan,1.0
Huaisheng Zhu,Yuhui Shi,1.0
Huajie Shao,Jiahao Wu,1.0
Huajie Shao,Shengzhong Liu,1.0
Huajie Shao,Shuochao Yao,1.0
Huajie Shao,Tarek F. Abdelzaher,1.0
Huajie Shao,Tianshi Wang,1.0
Huajie Shao,Zecheng Zhang,1.0
Jiaoyan Chen,Huajun Chen,1.0
Ningyu Zhang,Huajun Chen,1.0
Shumin Deng,Huajun Chen,1.0
Wei Zhang 0127,Huajun Chen,1.0
Zhanlin Sun,Huajun Chen,1.0
Huan Wei,Huamin Qu,1.0
Yangqiu Song,Huamin Qu,1.0
Yong Wang 0021,Huamin Qu,1.0
Huaming Chen,Jiaqi Li,1.0
Huaming Chen,Jun Shen 0001,1.0
Huaming Chen,Yunzhou Xie,1.0
Huan He,Joyce C. Ho,1.0
Huan He,Yuanzhe Xi,1.0
Jianling Wang,Huan Liu 0001,1.0
Jundong Li,Huan Liu 0001,1.0
Huan Liu 0001,Kai Shu,5.0
Kaize Ding,Huan Liu 0001,1.0
Liangjie Hong,Huan Liu 0001,1.0
Lu Cheng,Huan Liu 0001,1.0
Ruocheng Guo,Huan Liu 0001,1.0
Siqi Wu,Huan Liu 0001,1.0
Suhang Wang,Huan Liu 0001,1.0
Xiaoting Zhao,Huan Liu 0001,1.0
Yasin N. Silva,Huan Liu 0001,1.0
Yichuan Li,Huan Liu 0001,1.0
Huan Wei,Yangqiu Song,1.0
Huan Wei,Yong Wang 0021,1.0
Mingdong Ou,Huan Xu,1.0
Huan Xu,Nan Li,1.0
Yifei Zhao,Huan Xu,1.0
Yu-Hang Zhou,Huan Xu,1.0
Xun Zhang,Huan Zheng,1.0
Ying Rong,Huan Zheng,1.0
Yuming Deng,Huan Zheng,1.0
Yunwei Qi,Huan Zheng,1.0
Xiaoyu Kou,Huang Hu,1.0
Huang Hu,Yan Zhang,1.0
Jun Yao,Huanhuan Chen,1.0
Xingyu Wu,Huanhuan Chen,1.0
Xinyan Zhao,Huanhuan Chen,1.0
Yan Zhong,Huanhuan Chen,1.0
Huanrui Yang,Jianlei Yang 0001,1.0
Huanrui Yang,Yiran Chen,1.0
Yixiao Duan,Huanrui Yang,1.0
Lina Yao,Huaxiang Zhang 0001,1.0
Shirui Pan,Huaxiang Zhang 0001,1.0
Xiaojun Chang,Huaxiang Zhang 0001,1.0
Zhihui Li,Huaxiang Zhang 0001,1.0
Zongyuan Ge,Huaxiang Zhang 0001,1.0
Huaxiong Yao,Jiabei Hu,2.0
Huaxiong Yao,Wei Xie,1.0
Huaxiong Yao,Wenqi Xie,2.0
Huaxiong Yao,Yang Huang,2.0
Huaxiu Yao,Jiliang Tang,1.0
Huaxiu Yao,Prasenjit Mitra,1.0
Huaxiu Yao,Suhang Wang,1.0
Huaxiu Yao,Vipin Kumar,1.0
Xianfeng Tang,Huaxiu Yao,1.0
Huaxiu Yao,Xiaowei Jia,1.0
Huaxiu Yao,Yiqi Wang,1.0
Huaxiu Yao,Yiwei Sun,1.0
Huaxiu Yao,Zhenhui Li,1.0
Qingyun Wu,Huazheng Wang,1.0
Huda Nassar,Shweta Jain 0003,1.0
Hugo Marques,Hugo Carvalho,1.0
Hugo Carvalho,Ivan Miguel Pires,1.0
Hugo Carvalho,José Morgado,1.0
Hugo Carvalho,Nuno M. Garcia,1.0
Judith Bütepage,Hugo Galvão,1.0
Hugo Galvão,Mounia Lalmas,1.0
Rishabh Mehrotra,Hugo Galvão,1.0
Hugo Marques,Ivan Miguel Pires,1.0
Hugo Marques,José Morgado,1.0
Hugo Marques,Nuno M. Garcia,1.0
Shoaib Jameel,Hugo Paredes,1.0
Hui Bill Li,Rami Safadi,1.0
Hui Bill Li,Yang Ryan Wang,1.0
Jie Bao 0003,Hui He,1.0
Li Song,Hui He,1.0
Ruiyuan Li,Hui He,1.0
Sijie Ruan,Hui He,1.0
Tianfu He,Hui He,1.0
Yanhua Li,Hui He,1.0
Hui He,Yu Zheng 0004,1.0
Hui Li 0057,Lianyun Li,1.0
Hui Li 0057,Qian Yang,1.0
Si Chen,Hui Li 0057,1.0
Hui Li 0057,Yanghua Xiao,1.0
Hui Liu,Jiliang Tang,1.0
Lixin Zou,Hui Liu,1.0
Long Xia,Hui Liu,1.0
Xiangyu Zhao,Hui Liu,1.0
Hui Lu,Jun Luo 0007,1.0
Mingzhou Yang,Hui Lu,1.0
Xun Zhou,Hui Lu,1.0
Yanhua Li,Hui Lu,1.0
Hui Lu,Zhihong Tian,1.0
Hui Wang,Ji-Rong Wen,2.0
Kun Zhou,Hui Wang,2.0
Hui Wang,Sirui Wang,2.0
Hui Wang,Wayne Xin Zhao,2.0
Hui Wang,Yutao Zhu,1.0
Hui Wang,Zhongyuan Wang,2.0
Jiajie Xu 0001,Hui Xiong 0001,1.0
Jian Liu,Hui Xiong 0001,1.0
Jingbo Zhou,Hui Xiong 0001,4.0
Kaichen Zhang,Hui Xiong 0001,1.0
Le Dai,Hui Xiong 0001,1.0
Le Yu,Hui Xiong 0001,1.0
Le Zhang,Hui Xiong 0001,1.0
Leilei Sun,Hui Xiong 0001,1.0
Liming Zou,Hui Xiong 0001,1.0
Meng Zhou,Hui Xiong 0001,1.0
Min Zhao,Hui Xiong 0001,1.0
Panagiotis Karras,Hui Xiong 0001,1.0
Pengpeng Zhao,Hui Xiong 0001,1.0
Qing Li,Hui Xiong 0001,1.0
Qingxin Meng,Hui Xiong 0001,1.0
Shuangli Li,Hui Xiong 0001,1.0
Tong Xu,Hui Xiong 0001,3.0
Victor S. Sheng,Hui Xiong 0001,1.0
Hui Xiong 0001,Weifeng Lv,1.0
Xi Zhang,Hui Xiong 0001,1.0
Xiang Ge,Hui Xiong 0001,1.0
Xiangnan He 0001,Hui Xiong 0001,1.0
Xiaofang Zhou 0001,Hui Xiong 0001,1.0
Xinjiang Lu,Hui Xiong 0001,1.0
Xu Ma,Hui Xiong 0001,1.0
Yanchi Liu,Hui Xiong 0001,1.0
Yanjie Fu,Hui Xiong 0001,1.0
Ying Li,Hui Xiong 0001,1.0
Yu Yin,Hui Xiong 0001,1.0
Zhenwei Tang,Hui Xiong 0001,1.0
Juan Lin,Hui Zhang 0006,1.0
Hui-Ju Hung,Sy-Miin Chow,1.0
Hui-Ju Hung,Wang-Chien Lee,1.0
Hui-Ju Hung,Zhen Lei,1.0
Huichu Zhang,Weinan Zhang 0001,1.0
Huichu Zhang,Yong Yu 0001,1.0
Huida Jiao,Koichi Kimura,1.0
Huida Jiao,Makoto Nakamura,1.0
Huida Jiao,Masafumi Ohtsuka,1.0
Huida Jiao,Shun Morisawa,1.0
Shengjia Chen,Huifang Ma,1.0
Zhixin Li,Huifang Ma,1.0
Jianing Sun,Huifeng Guo,1.0
Huifeng Guo,Mark Coates,2.0
Huifeng Guo,Ruiming Tang,2.0
Wei Guo,Huifeng Guo,2.0
Huifeng Guo,Xiuqiang He,1.0
Yaochen Hu,Huifeng Guo,1.0
Yingxue Zhang,Huifeng Guo,2.0
Yishi Xu,Huifeng Guo,1.0
Huiji Gao,Jun Jia,1.0
Huiji Gao,Jun Shi,1.0
Huiji Gao,Liang Zhang 0021,1.0
Michaeel Kazi,Huiji Gao,1.0
Huiji Gao,Mingzhou Zhou,1.0
Huiji Gao,Qi Guo,1.0
Huiji Gao,Sandeep Kumar Jha,1.0
Sida Wang,Huiji Gao,3.0
Weiwei Guo,Huiji Gao,4.0
Xiaowei Liu,Huiji Gao,2.0
Zhoutong Fu,Huiji Gao,1.0
Huiji Gao,Zimeng Yang,1.0
Huijun Li,Jing Li,1.0
Wanghu Chen,Huijun Li,1.0
Huimin Ren,Jun Luo 0007,1.0
Huimin Ren,Menghai Pan,1.0
Huimin Ren,Xun Zhou,1.0
Huimin Ren,Yanhua Li,1.0
Huimin Xu,Man Lan,1.0
Wenting Wang,Huimin Xu,1.0
Xin Mao,Huimin Xu,1.0
Huimin Xu,Yuanbin Wu,1.0
Huiqiang Mao,Xiaoqing Wang,1.0
Huiqiang Mao,Yanzhi Li,1.0
Huiqiang Mao,Yuming Deng,1.0
Huiting Hong,Jieping Ye,1.0
Huiting Hong,Kung Fu,1.0
Huiting Hong,Xiaohu Qie,1.0
Huiting Hong,Xiaoqing Yang,1.0
Huiting Hong,Yucheng Lin,1.0
Huiting Hong,Zang Li,1.0
Huiting Hong,Zheng Wang,1.0
Huiyu Song,Shirish Singh,1.0
Xiao Ji,Huiyu Song,1.0
Xin Guo,Huiyu Song,1.0
Lizhou Fan,Huizi Yu,1.0
Zhanyuan Yin,Huizi Yu,1.0
Huzefa Rangwala,Lijing Wang 0001,1.0
Martin Slawski,Huzefa Rangwala,1.0
Shusen Wang,Huzefa Rangwala,1.0
Songgaojun Deng,Huzefa Rangwala,2.0
Huzefa Rangwala,Yue Ning,3.0
Yujing Chen,Huzefa Rangwala,1.0
Hwanjo Yu,Jiawei Han 0001,1.0
Junyoung Hwang,Hwanjo Yu,2.0
Qi Zhu 0008,Hwanjo Yu,1.0
Sehun Yu,Hwanjo Yu,1.0
SeongKu Kang,Hwanjo Yu,2.0
Wonbin Kweon,Hwanjo Yu,2.0
Hwanjun Song,Hyangsuk Min,1.0
Hwanjun Song,Jae-Gil Lee 0001,3.0
Junhyeok Kang,Hwanjun Song,1.0
Hwanjun Song,Minseok Kim,3.0
Hwanjun Song,Sundong Kim,1.0
Hwanjun Song,Youngeun Nam,1.0
Hyangsuk Min,Jae-Gil Lee 0001,1.0
Junhyeok Kang,Hyangsuk Min,1.0
Minseok Kim,Hyangsuk Min,1.0
Hyangsuk Min,Youngeun Nam,1.0
Junho Song,Hyekyoung Park,1.0
Hyekyoung Park,Kyungsik Han,1.0
Hyekyoung Park,Sang-Wook Kim,1.0
Hyemi Kim,Il-Chul Moon,1.0
Hyemi Kim,Kyungwoo Song,1.0
