Author 1,Author 2,Weights
Taichi Kiwaki,Hiroshi Murata,1.0
Toshimitsu Uesaka,Hiroshi Murata,1.0
Hiroshi Okamoto,Kilho Shin,1.0
Takako Hashimoto,Hiroshi Okamoto,1.0
Hiroshi Okamoto,Tetsuji Kuboyama,1.0
Hiroshi Tsuda,Masakazu Ando,1.0
Hiroshi Tsuda,Yu Ichifuji,1.0
Kaihui Zhang,Hirotaka Ogawa,1.0
Yusuke Tanimura,Hirotaka Ogawa,1.0
Masanori Fujita,Hiroto Inoue,1.0
Hiroto Inoue,Takao Terano,1.0
Jin Nakazawa,Hiroyuki Kitagawa,1.0
Saki Ueda,Hiroyuki Kitagawa,1.0
Salman Ahmed Shaikh,Hiroyuki Kitagawa,2.0
Takahiro Komamizu,Hiroyuki Kitagawa,2.0
Toshiyuki Amagasa,Hiroyuki Kitagawa,3.0
Yusuke Kozawa,Hiroyuki Kitagawa,1.0
Yuto Yamaguchi,Hiroyuki Kitagawa,1.0
Jiyi Li,Hisashi Kashima,1.0
Yukino Baba,Hisashi Kashima,1.0
Hitoshi Sato,Jun Ozawa,1.0
Yuri Nishikawa,Hitoshi Sato,1.0
Hoang Dung Vu,Kaige Yang,1.0
Hoang Dung Vu,Kok-Soon Chai,1.0
Hoang Dung Vu,Nurislam Tursynbek,1.0
Hoang Dung Vu,Xiaoyan Yang,1.0
Hoang Dung Vu,Zhenjie Zhang,1.0
Hoang Tam Vo,Lenin Mehedy,1.0
Hoang Tam Vo,Mukesh K. Mohania,1.0
J. C. Mao,Holakou Rahmanian,1.0
Jie Zhu 0007,Holakou Rahmanian,1.0
Holakou Rahmanian,Yi Zhang,1.0
Ying Shan,Holakou Rahmanian,1.0
Hong Cheng 0001,Jeffrey Xu Yu,1.0
Hong Cheng 0001,Jiangtao Cui,1.0
Hong Cheng 0001,Kangfei Zhao,1.0
Hong Cheng 0001,Lei Zou 0001,1.0
Weiguo Zheng,Hong Cheng 0001,1.0
Yingfan Liu,Hong Cheng 0001,1.0
Jianfeng Zhang,Hong Cheng,1.0
Hong Cheng,Keli Zhang,1.0
Lujia Pan,Hong Cheng,1.0
Patrick P. C. Lee,Hong Cheng,1.0
Yu Rong,Hong Cheng,1.0
Hongzhi Wang 0001,Hong Gao 0001,1.0
Jianzhong Li 0001,Hong Gao 0001,2.0
Kaiqi Zhang,Hong Gao 0001,1.0
Xiangying Chen,Hong Gao 0001,1.0
Xiaoou Ding,Hong Gao 0001,1.0
Hong Gao 0001,Xixian Han,1.0
Hong Gao 0001,Zhipeng Cai 0001,1.0
Junting Ye,Hong Qin,1.0
Meizhu Liu,Hong Qin,1.0
Shuchu Han,Hong Qin,1.0
Hong Qin,Steven Skiena,1.0
Yifan Hu,Hong Qin,1.0
Hong Yan,Jian Zou,1.0
Hong Yan,Zhongqiang Zhang,1.0
Qun Liu,Hong Yu 0007,1.0
Shuyin Xia,Hong Yu 0007,1.0
Yunsheng Liu,Hong Yu 0007,1.0
Liang-Hao Huang,Hong-Han Shuai,1.0
Hong-Han Shuai,Ming-Syan Chen,1.0
Hong-Han Shuai,Wang-Chien Lee,1.0
Mohammed Alawad,Hong-Jun Yoon,1.0
HongYun Cai,Kevin Chen-Chuan Chang,1.0
Sandro Cavallari,HongYun Cai,1.0
Vincent W. Zheng,HongYun Cai,1.0
Hongbo Deng,Hongyuan Zha,1.0
Liangda Li,Hongbo Deng,1.0
Hongbo Deng,Ricardo Baeza-Yates,1.0
Hongbo Deng,Yi Chang 0001,1.0
Hongfei Lin,Kan Xu,1.0
Hongfei Lin,Yuan Lin 0001,1.0
Weizheng Chen,Hongfei Yan,1.0
Yuqi Li,Hongfei Yan,1.0
Hongfeng Yu,Josiah Mcallister,1.0
Kwo-Sen Kuo,Hongfeng Yu,1.0
Lina Yu,Hongfeng Yu,2.0
Michael L. Rilee,Hongfeng Yu,1.0
Yu Pan,Hongfeng Yu,1.0
Sheng Li 0001,Hongfu Liu,1.0
Hongfu Liu,Yun Fu 0001,1.0
Hongfu Liu,Zhiqiang Tao,1.0
Hongjian Wang 0002,Zhenhui Li,1.0
Hongke Zhao,Huayu Li,2.0
Hui Xiong 0001,Hongke Zhao,1.0
Hongke Zhao,Le Wu,1.0
Hongke Zhao,Qi Liu 0003,1.0
Hongke Zhao,Yong Ge,2.0
Honglei Zhuang,Huan Gui,1.0
Honglei Zhuang,Jiawei Han 0001,2.0
Liyuan Liu,Honglei Zhuang,1.0
Po-Wei Chan,Honglei Zhuang,1.0
Quan Yuan 0001,Honglei Zhuang,1.0
Honglei Zhuang,Tim Hanratty,1.0
Yu Shi,Honglei Zhuang,1.0
Lexing Xie,Honglin Yu,1.0
Manuel Cebrián,Honglin Yu,1.0
Marian-Andrei Rizoiu,Honglin Yu,1.0
Honglin Yu,Pascal Van Hentenryck,1.0
Scott Sanner,Honglin Yu,1.0
Hongning Wang,Liangjie Hong,1.0
Lin Gong,Hongning Wang,1.0
Qingyun Wu,Hongning Wang,1.0
Hongning Wang,Yue Shi,1.0
Yuling Shi,Hongning Wang,1.0
Zhiyong Peng,Hongning Wang,1.0
Hongwei Wang 0004,Jia Wang,1.0
Hongwei Wang 0004,Jiannong Cao 0001,1.0
Hongwei Wang 0004,Miao Zhao,1.0
Hongwei Wang 0004,Minyi Guo,1.0
Jianbo Yuan,Hongxia Jin,1.0
Hongxia Jin,Jiebo Luo,1.0
Hongxia Jin,Xianchao Zhang,1.0
Zhiwei Jin,Hongxia Jin,1.0
Hongxia Yang,Jingrui He,1.0
Hongxia Yang,Yada Zhu,1.0
Shen Liu,Hongyan Liu,1.0
Jianxin Li,Hongyi Huang,1.0
Minglai Shao,Hongyi Huang,1.0
Hongyi Huang,Shuai Zhang,1.0
Hongyi Huang,Xunxun Chen,1.0
Priya Govindan,Hongyu Duan,1.0
Hongyu Duan,Sucheta Soundarajan,1.0
Keivan Alizadeh,Hongyuan Zha,1.0
Liangda Li,Hongyuan Zha,1.0
Mehrdad Farajtabar,Hongyuan Zha,1.0
Ricardo Baeza-Yates,Hongyuan Zha,1.0
Seyyed Abbas Hosseini,Hongyuan Zha,1.0
Yi Chang 0001,Hongyuan Zha,1.0
Hongzhi Wang 0001,Jianzhong Li 0001,1.0
Hongzhi Wang 0001,Xiangying Chen,1.0
Hongzhi Wang 0001,Xiaoou Ding,1.0
Hongzhi Yin,Hui Xiong 0001,1.0
Hongzhi Yin,Lei Zhao 0001,1.0
Qinyong Wang,Hongzhi Yin,1.0
Wei Chen 0070,Hongzhi Yin,1.0
Hongzhi Yin,Weiqing Wang 0001,1.0
Hongzhi Yin,Wen Hua,1.0
Hongzhi Yin,Xiaofang Zhou 0001,1.0
Yanmei Fu,Hongzhi Yin,1.0
Hongzuo Xu,Longbing Cao,1.0
Hongzuo Xu,Wentao Zhao,1.0
Tai-Yeon Ku,Hoon Choi,1.0
Wan-Ki Park,Hoon Choi,1.0
Hosein Azarbonyad,Jaap Kamps,1.0
Hosein Azarbonyad,Kaspar Beelen,1.0
Hosein Azarbonyad,Maarten Marx,1.0
Hosein Azarbonyad,Mostafa Dehghani 0001,1.0
Hossein Fani,Weichang Du,1.0
Houliang Qi,Li Zha,1.0
Shashank Gugnani,Houliang Qi,1.0
Xiaoyi Lu,Houliang Qi,1.0
Houping Xiao,Jing Gao 0004,2.0
Houping Xiao,Long H. Vu,1.0
Houping Xiao,Lu Su,1.0
Houping Xiao,Qi Li 0012,1.0
Houssam Nassif,S. V. N. Vishwanathan,1.0
Houssam Nassif,Yi Liu 0033,1.0
Hsiao-Wei Hu,Yun-Chu Chung,1.0
Ting-Yu Yen,Hsin-Hsi Chen,1.0
Yang-Yin Lee,Hsin-Hsi Chen,1.0
Hsing-Kuo Pao,Yuh-Jye Lee,1.0
Kosta Ristovski,Hsiu-Khuern Tang,1.0
Kunihiko Harada,Hsiu-Khuern Tang,1.0
Hsiu-Wei Yang,Ming-Feng Tsai,1.0
Yi-Fan Chu,Hsiu-Wei Yang,1.0
Li Chang,Hsu-Chun Hsiao,1.0
Hsu-Chun Hsiao,Tiffany Hyun-Jin Kim,1.0
Hsu-Chun Hsiao,Wei Jeng,1.0
Hsu-Chun Hsiao,Wei-Hsi Lin,1.0
Hu Xu,Lei Shu 0004,1.0
Hu Xu,Philip S. Yu,1.0
Hu Xu,Sihong Xie,1.0
Nilaj Rukadikar,Hua Gao,1.0
Rohit Muthyala,Hua Gao,1.0
Sam Wood,Hua Gao,1.0
Yi Jin,Hua Gao,1.0
Yixing Qin,Hua Gao,1.0
Hua He,Jimmy Lin,1.0
Jinfeng Rao,Hua He,1.0
Hua He,Oliver Jojic,1.0
Limeng Zhang,Hua Wang 0002,1.0
Rui Zhou 0001,Hua Wang 0002,1.0
Hua Wang 0002,Yanchun Zhang,1.0
Lixin Tian,Hua Xu,1.0
Minggang Wang,Hua Xu,1.0
Hua Xu,Ruijin Du,1.0
Huaglory Tianfield,Yan Zhang 0047,1.0
Hui Li,Huajun Ma,1.0
Jiawei Hu,Huajun Ma,1.0
Huajun Ma,Ting Huang,1.0
Jun Shi,Huan Gao,1.0
Huan Gao,Zhangquan Zhou,1.0
Huan Gui,Jiawei Han 0001,1.0
Po-Wei Chan,Huan Gui,1.0
Yu Shi,Huan Gui,1.0
Jiliang Tang,Huan Liu 0001,3.0
Jundong Li,Huan Liu 0001,2.0
Kai Shu,Huan Liu 0001,1.0
Kewei Cheng,Huan Liu 0001,1.0
Liang Wu 0006,Huan Liu 0001,3.0
Suhang Wang,Huan Liu 0001,3.0
Suhas Ranganath,Huan Liu 0001,1.0
Xia Hu,Huan Liu 0001,4.0
Yi Chang 0001,Huan Liu 0001,1.0
Yilin Wang,Huan Liu 0001,1.0
Huan Yan,Tzu-Heng Lin,2.0
Huan Yan,Yong Li 0008,2.0
Huan Zhao,Jianda Li,1.0
Huan Zhao,Quanming Yao,1.0
Huan Zhao,Yangqiu Song,1.0
Huandong Wang,Yong Li 0008,1.0
Huandong Wang,Zhi-Li Zhang,1.0
Reza Nouri,HuangTao Xiong,1.0
Van Munin Chhieng,HuangTao Xiong,1.0
HuangTao Xiong,Xu Zhao,1.0
Huawei Shen,Jinhua Gao,1.0
Huawei Shen,Keting Cen,1.0
Qi Cao,Huawei Shen,1.0
Shanshan Lyu,Huawei Shen,1.0
Wentao Ouyang,Huawei Shen,3.0
Huawei Shen,Xueqi Cheng,3.0
Huayi Fang,Tonglin Zhang,1.0
Huayi Li,Jidong Shao,1.0
Huayi Li,Shuai Wang 0020,1.0
Huayi Li,Weixiang Shao,1.0
Huayu Li,Hui Xiong 0001,1.0
Huayu Li,Le Wu,1.0
Huayu Li,Martin Renqiang Min,1.0
Qi Liu 0003,Huayu Li,1.0
Huayu Li,Yong Ge,3.0
Hubert Naacke,Jérémy Lhez,1.0
Hubert Naacke,Li Ke,1.0
Olivier Curé,Hubert Naacke,1.0
Xiangnan Ren,Hubert Naacke,1.0
Hubert Pham,John R. Anderson,1.0
Zhiyuan Cheng 0002,Hubert Pham,1.0
Jiyang Zhang,Hui Li 0022,1.0
Kedan Li,Hui Li 0022,2.0
Xin Yang,Hui Li 0022,1.0
Zhili Lin,Hui Li 0022,1.0
Hui Li 0057,Nikos Mamoulis,1.0
Hui Li 0057,Zhipeng Huang 0001,1.0
Hui Li,Jiawei Hu,1.0
Hui Li,Jiyang Zhang,1.0
Hui Li,Kejiao Li,1.0
Hui Li,Ting Huang,1.0
Yongle Chen,Hui Li,1.0
Irwin King,Hui Wang 0030,1.0
Jiajun Cheng,Hui Wang 0030,1.0
Jiani Zhang 0001,Hui Wang 0030,1.0
Shenglin Zhao,Hui Wang 0030,1.0
Xin Zhang 0018,Hui Wang 0030,1.0
Hui Xiong 0001,Ivan Marsic,1.0
Jiankai Sun,Hui Xiong 0001,1.0
Jie Zhang 0012,Hui Xiong 0001,1.0
Hui Xiong 0001,Jieping Ye,1.0
Jingci Ming,Hui Xiong 0001,2.0
Jun Ma 0001,Hui Xiong 0001,1.0
Junming Liu,Hui Xiong 0001,2.0
Kai Zhang 0001,Hui Xiong 0001,1.0
Leilei Sun,Hui Xiong 0001,3.0
Mingfei Teng,Hui Xiong 0001,1.0
Peizhe Cheng,Hui Xiong 0001,1.0
Qiao Li,Hui Xiong 0001,1.0
Qinyong Wang,Hui Xiong 0001,1.0
Hui Xiong 0001,Randall S. Burd,1.0
Richard A. Farneth,Hui Xiong 0001,1.0
Sen Yang 0002,Hui Xiong 0001,1.0
Shuaiqiang Wang,Hui Xiong 0001,1.0
Srinivasan Parthasarathy 0002,Hui Xiong 0001,1.0
Xin Dong 0010,Hui Xiong 0001,1.0
Xinjiang Lu,Hui Xiong 0001,2.0
Yanchi Liu,Hui Xiong 0001,3.0
Yanjie Fu,Hui Xiong 0001,2.0
Yanmei Fu,Hui Xiong 0001,1.0
Yichen Zhou,Hui Xiong 0001,1.0
Yong Ge,Hui Xiong 0001,1.0
Yong Ren,Hui Xiong 0001,1.0
Zhiwen Yu 0001,Hui Xiong 0001,1.0
Hui Zhang 0006,Juan Lin,1.0
Hui Zhang 0006,Yiwen Zhong,1.0
Hui Zhang,Jinpeng Huai,1.0
Mengxiao Zhu,Hui Zhang,1.0
Shuai Ma 0001,Hui Zhang,1.0
Lei Cao 0004,Hui Zheng,1.0
Mingrui Wei,Hui Zheng,1.0
Xiang Deng,Huidi Fang,1.0
Huidi Fang,Xiushan Nie,1.0
Huidi Fang,Yilong Yin,1.0
Jinfei Liu,Huidi Zhang,1.0
Li Xiong 0001,Huidi Zhang,1.0
Wenhui Yu,Huidi Zhang,1.0
Xu Chen 0017,Huidi Zhang,1.0
Zheng Qin,Huidi Zhang,1.0
Huikyo Lee,Isaac Cho,1.0
Huikyo Lee,Luca Cinquini,1.0
Mohamed Khalefa,Huikyo Lee,1.0
Mohammed Elshambakey,Huikyo Lee,1.0
Huikyo Lee,Shannon Schlueter,1.0
Sreyasee Das Bhattacharjee,Huikyo Lee,1.0
Huikyo Lee,Wenwen Dou,1.0
William J. Tolone,Huikyo Lee,1.0
Zheqian Chen,Huimin Zhang,1.0
Huimin Zhang,Zhou Zhao,1.0
Huiqi Hu,Jianhua Feng,1.0
Xueping Weng,Huiqi Hu,1.0
Hung Cao,Monica Wachowicz,1.0
Hung Cao,Sangwhan Cha,1.0
Hung Tran-The,Koji Zettsu,1.0
Jason A. Payne,Huntley Parker,1.0
Nancy W. Grady,Huntley Parker,1.0
Jungang Xu,Husheng Liao,1.0
Renfeng Liu,Husheng Liao,1.0
Shanshan Huang,Husheng Liao,1.0
Huyen T. Le,Padmini Srinivasan,1.0
Huyen T. Le,Zubair Shafiq,1.0
Jimeng Sun,Hwanjo Yu,1.0
Jingyun Choi,Hwanjo Yu,1.0
Jinoh Oh,Hwanjo Yu,1.0
Xiaoqian Jiang,Hwanjo Yu,2.0
Yejin Kim,Hwanjo Yu,2.0
Yosep Chong,Hwanjo Yu,1.0
Hwanjun Song,Jae-Gil Lee 0001,1.0
Hwanjun Song,Wook-Shin Han,1.0
Sung Whan Jeon,Hye Jin Lee,1.0
Hye Jin Lee,Sungzoon Cho,1.0
HyeongSik Kim,Kemafor Anyanwu,2.0
HyeongSik Kim,Padmashree Ravindra,2.0
Jhon Dela Cruz,Hyeonggi Hong,1.0
Myeong Lee,Hyeonggi Hong,1.0
Hyeonggi Hong,Richard Marciano,1.0
Shiyun Chen,Hyeonggi Hong,1.0
Yuheng Zhang,Hyeonggi Hong,1.0
Hyun-Chul Lee,Kwangsu Moon,1.0
Hyun-Chul Lee,Tong-Il Jang,1.0
Hyunjong Lee,Kwangseob Kim,1.0
Hyunjong Lee,Sanghyuk Chun,1.0
Hyunjong Lee,Youngin Jo,1.0
Hyunsoo Kim,Ji Won Yoon,1.0
Hyunsoo Kim,Young Bae Jeon,1.0
Héctor Ruiz,Patrick Lucey,2.0
Paul Power,Héctor Ruiz,2.0
Héctor Ruiz,Xinyu Wei,2.0
Kyungtae Kim,I Luk Kim,1.0
I Luk Kim,Xiangyu Zhang 0001,1.0
I Luk Kim,Yonghwi Kwon,1.0
I Luk Kim,Yunhui Zheng,1.0
I-Cheng Chang,Yudi Pratama Halim,1.0
V. O'Brien,I. Juga,1.0
I. Juga,I. Porras,1.0
I. Juga,J. M. Sole,1.0
I. Juga,J. Martinez,1.0
I. Juga,Juha Pekka Kilpinen,1.0
Kaisa Riikka Ylinen,I. Juga,1.0
I. Juga,M. Navarro,1.0
I. Juga,M. Weirathe,1.0
I. Juga,P. Gamez,1.0
I. Juga,P. Nurmi,1.0
I. Juga,R. Yuste,1.0
I. Juga,S. Castro,1.0
I. Juga,T. Velin,1.0
I. Juga,V. Moreno,1.0
V. O'Brien,I. Porras,1.0
I. Porras,J. M. Sole,1.0
I. Porras,J. Martinez,1.0
Juha Pekka Kilpinen,I. Porras,1.0
Kaisa Riikka Ylinen,I. Porras,1.0
I. Porras,M. Navarro,1.0
I. Porras,M. Weirathe,1.0
I. Porras,P. Gamez,1.0
P. Nurmi,I. Porras,1.0
I. Porras,R. Yuste,1.0
I. Porras,S. Castro,1.0
I. Porras,T. Velin,1.0
I. Porras,V. Moreno,1.0
Jarana Manotumruksa,Iadh Ounis,2.0
Iain James Marshall,James Thomas 0001,1.0
Iain James Marshall,John Shawe-Taylor,1.0
Peter B. Walker,Ian Davidson,1.0
Zilong Bai,Ian Davidson,1.0
Ian En-Hsu Yen,Inderjit S. Dhillon,1.0
Ian En-Hsu Yen,Pradeep Ravikumar,1.0
Ian En-Hsu Yen,Wei Dai 0003,1.0
Ian En-Hsu Yen,Xiangru Huang,1.0
Ian Fox,Jenna Wiens,1.0
Ian Fox,Lynn Ang,1.0
Ian Fox,Mamta Jaiswal,1.0
Ian Fox,Rodica Pop-Busui,1.0
Luca Giacomelli,Ian Horrocks,1.0
Martin Ringsquandl,Ian Horrocks,1.0
Mikhail Roshchin,Ian Horrocks,2.0
Ognjen Savkovic,Ian Horrocks,2.0
Ian Horrocks,Peer Kröger,1.0
Rafael Peñaloza,Ian Horrocks,1.0
Raffaello Lepratti,Ian Horrocks,1.0
Sebastian Brandt 0001,Ian Horrocks,1.0
Steffen Lamparter,Ian Horrocks,1.0
Ian Horrocks,Thomas A. Runkler,1.0
Le T. Nguyen,Ian Lane,1.0
Ming Zeng,Ian Lane,1.0
Ole J. Mengshoel,Ian Lane,1.0
Tong Yu 0001,Ian Lane,1.0
Xiao Wang,Ian Lane,1.0
Maria Fasli,Ian Lewin,1.0
Ian Stewart,Jacob Eisenstein,1.0
Ian Stewart,Munmun De Choudhury,1.0
Ian Stewart,Stevie Chancellor,1.0
Ian Stewart,Svitlana Volkova,1.0
John Brennan,Ibad Kureshi,1.0
Stephen Bonner,Ibad Kureshi,1.0
Ibrahim Kok,Mehmet Ulvi Simsek,1.0
Ibrahim Kok,Suat Özdemir,1.0
Ibrahim Y. Abualhaol,Rafael Falcon,1.0
Ibrahim Y. Abualhaol,Rami S. Abielmona,1.0
Kazuya Wada,Ichiro Fukiida,1.0
Makoto Takeuchi,Ichiro Fukiida,1.0
Masahiro Yasuda,Ichiro Fukiida,1.0
Masanori Takano,Ichiro Fukiida,1.0
Ichitaro Yamazaki,Jack J. Dongarra,2.0
Jakub Kurzak,Ichitaro Yamazaki,1.0
Piotr Luszczek,Ichitaro Yamazaki,1.0
Ichitaro Yamazaki,Stanimire Tomov,1.0
Ida Mele,Seyed Ali Bahrainian,1.0
Idilio Drago,Marco Mellia,1.0
Martino Trevisan,Idilio Drago,1.0
Idilio Drago,Maurizio M. Munafò,1.0
Naama Kraus,Idit Keidar,1.0
Shan Huang,Ignacio Castro,1.0
Ignacio Castro,Steve Uhlig,1.0
Ignacio Castro,Vasile Claudiu Perta,1.0
Javier Mata,Ignacio de Miguel,1.0
Ignacio de Miguel,Juan Carlos Aguado,1.0
Ignacio de Miguel,Lidia Ruiz-Perez,1.0
Ignacio de Miguel,Noemí Merayo,1.0
Ignacio de Miguel,Patricia Fernández,1.0
Ignacio de Miguel,Ramón J. Durán,1.0
Ignacio de Miguel,Rubén M. Lorenzo,1.0
Igor Labutov,Peter Brusilovsky,1.0
Igor Labutov,Yun Huang 0002,1.0
Iskander Sánchez-Rola,Igor Santos,1.0
Kyungwoo Song,Il-Chul Moon,1.0
Wonsung Lee,Il-Chul Moon,1.0
Ilamgumaran Karunanithi,Pramod Salian,1.0
Ilamgumaran Karunanithi,Ravi Sambhu,1.0
Ilia Pietri,Yannis Chronis,1.0
Ilia Pietri,Yannis E. Ioannidis,1.0
Jeremiah Onaolapo,Ilias Leontiadis,1.0
Ilias Leontiadis,Jeremy Blackburn,1.0
Nicolas Kourtellis,Ilias Leontiadis,1.0
Ilias Leontiadis,Riginos Samaras,1.0
Jiaxin Li,Ilkay Altintas,1.0
Mai H. Nguyen,Ilkay Altintas,1.0
Illia Polosukhin,Jamie Smith,1.0
Illia Polosukhin,Jianwei Xie,1.0
Lichan Hong,Illia Polosukhin,1.0
Illia Polosukhin,Martin Wicke,1.0
Mustafa Ispir,Illia Polosukhin,1.0
Illia Polosukhin,Philipp Tucker,1.0
Illia Polosukhin,Yuan Tang,1.0
Zakaria Haque,Illia Polosukhin,1.0
Ilya Markov,Maarten de Rijke,1.0
Jason Thatcher,Ilya Safro,1.0
Justin Sybrandt,Ilya Safro,1.0
Michael Shtutman,Ilya Safro,1.0
Neela Avudaiappan,Ilya Safro,1.0
Sneha Kadam,Ilya Safro,1.0
Yuheng Du,Ilya Safro,1.0
Kyle Williams,Imed Zitouni,1.0
Imed Zitouni,Madian Khabsa,1.0
Milad Shokouhi,Imed Zitouni,1.0
Rishabh Mehrotra,Imed Zitouni,1.0
Widad Machmouchi,Imed Zitouni,1.0
Immanuel Bayer,Steffen Rendle,1.0
Immanuel Bayer,Xiangnan He 0001,1.0
Imrul Chowdhury Anindya,Murat Kantarcioglu,1.0
Imtiaz Ullah,Qusay H. Mahmoud,2.0
Inci Batmaz,Pinar Karagoz,1.0
Inci M. Baytas,Jiayu Zhou,2.0
Inci M. Baytas,Kaixiang Lin,1.0
Liyang Xie,Inci M. Baytas,1.0
Inci M. Baytas,Xi Zhang,1.0
Joyce Jiyoung Whang,Inderjit S. Dhillon,1.0
Pradeep Ravikumar,Inderjit S. Dhillon,1.0
Si Si,Inderjit S. Dhillon,1.0
Wei Dai 0003,Inderjit S. Dhillon,1.0
Xiangru Huang,Inderjit S. Dhillon,1.0
Leiping Gong,Indraneel Kulkarni,1.0
Mousa Ahmadi,Indraneel Kulkarni,1.0
Vasileios Lampos,Ingemar Johansson Cox,1.0
Javier Marín,Ingmar Weber,1.0
Jussi Ojala,Ingmar Weber,1.0
Matheus Lima Diniz Araújo,Ingmar Weber,1.0
Michael W. Macy,Ingmar Weber,1.0
Michaël Aupetit,Ingmar Weber,1.0
Mustafa Camurcu,Ingmar Weber,1.0
Ingmar Weber,Raggi al Hammouri,1.0
Thomas Davidson,Ingmar Weber,1.0
Venkata Rama Kiran Garimella,Ingmar Weber,1.0
Yelena Mejova,Ingmar Weber,1.0
Yusuf Aytar,Ingmar Weber,2.0
Mami Kawasaki,Inho Kang,1.0
Inho Kang,Tetsuya Sakai,1.0
Ioakeim Perros,Jimeng Sun,1.0
Ioakeim Perros,Michael Thompson,1.0
Ioakeim Perros,Richard W. Vuduc,1.0
Ioannis Giannakopoulos,Nectarios Koziris,1.0
Ioannis Katakis,Vana Kalogeraki,1.0
Konstantinos Lolos,Ioannis Konstantinou,1.0
Ioannis Konstantinou,Nectarios Koziris,3.0
Thaleia Dimitra Doudali,Ioannis Konstantinou,1.0
Ioannis Konstantinou,Verena Kantere,1.0
Qian Cui,Iosif-Viorel Onut,1.0
Russell Couturier,Iosif-Viorel Onut,1.0
Julia Deeb-Swihart,Irfan A. Essa,1.0
Jiajun Cheng,Irwin King,1.0
Jiani Zhang 0001,Irwin King,2.0
Shenglin Zhao,Irwin King,1.0
Irwin King,Xin Zhang 0018,1.0
Xingjian Shi,Irwin King,1.0
Luca Cinquini,Isaac Cho,1.0
Mohamed Khalefa,Isaac Cho,1.0
Mohammed Elshambakey,Isaac Cho,1.0
Shannon Schlueter,Isaac Cho,1.0
Sreyasee Das Bhattacharjee,Isaac Cho,1.0
Isaac Cho,Wenwen Dou,1.0
William J. Tolone,Isaac Cho,1.0
Isabel Valera,Krishna P. Gummadi,1.0
Isabel Valera,Le Song,1.0
Isabel Valera,Manuel Gomez-Rodriguez,3.0
Isabel Valera,Mehrdad Farajtabar,1.0
Muhammad Bilal Zafar,Isabel Valera,1.0
Isabelle Comyn-Wattiau,Jacky Akoka,1.0
Michael Krishnan,Ishadutta Yadav,1.0
Ishadutta Yadav,Satyanarayana Reddy Janga,1.0
Ishadutta Yadav,Sergey Tolkachov,1.0
Ishadutta Yadav,Yongbo Zeng,1.0
Ishan Upadhyaya,Xiangrui Meng,1.0
Ishita K. Khan,Prathyusha Senthil Kumar,1.0
Ishtiaq Ahmed,Jia Zhang 0001,1.0
Shiyong Lu,Ishtiaq Ahmed,1.0
Ismail Arai,Kazutoshi Fujikawa,1.0
Takuya Yonezawa,Ismail Arai,1.0
Ismail Arai,Toyokazu Akiyama,1.0
Isuf Deliu,Katrin Franke,1.0
Itamir Filho,Kayo Goncalves,1.0
Rubem Kalebe,Itamir Filho,1.0
Koyo Kobayashi,Itaru Kitahara,1.0
Toshiya Matsui,Itaru Kitahara,1.0
Yoshinari Kameda,Itaru Kitahara,1.0
Youhei Kawamura,Itaru Kitahara,1.0
Yutaka Ito,Itaru Kitahara,1.0
Iulia Popescu,Kurt Portelli,1.0
Iulia Popescu,Nikos Ntarmos,1.0
Iva Bojic,Juan Murillo Arias,1.0
Stanislav Sobolevsky,Iva Bojic,1.0
Leilei Sun,Ivan Marsic,1.0
Randall S. Burd,Ivan Marsic,1.0
Richard A. Farneth,Ivan Marsic,1.0
Sen Yang 0002,Ivan Marsic,1.0
Xin Dong 0010,Ivan Marsic,1.0
Yichen Zhou,Ivan Marsic,1.0
Jeffrey S. Saltz,Ivan Shamshurin,1.0
Ivo Krka,James B. Wendt,1.0
Julia Proskurnia,Ivo Krka,1.0
Lluis Garcia Pueyo,Ivo Krka,1.0
Marc-Allen Cartright,Ivo Krka,1.0
Ivo Krka,Tobias Kaufmann,1.0
Jing Chai,Ivor W. Tsang,1.0
Weiwei Liu 0003,Ivor W. Tsang,1.0
Ivor W. Tsang,Xiao-Bo Shen,1.0
Joshua Mason,J. Alex Halderman,1.0
J. Alex Halderman,Michael Bailey,1.0
Zakir Durumeric,J. Alex Halderman,1.0
Zane Ma,J. Alex Halderman,1.0
Jie Zhu 0007,J. C. Mao,1.0
J. C. Mao,Yi Zhang,1.0
Ying Shan,J. C. Mao,1.0
V. O'Brien,J. M. Sole,1.0
J. M. Sole,J. Martinez,1.0
Juha Pekka Kilpinen,J. M. Sole,1.0
Kaisa Riikka Ylinen,J. M. Sole,1.0
J. M. Sole,M. Navarro,1.0
J. M. Sole,M. Weirathe,1.0
J. M. Sole,P. Gamez,1.0
P. Nurmi,J. M. Sole,1.0
J. M. Sole,R. Yuste,1.0
J. M. Sole,S. Castro,1.0
J. M. Sole,T. Velin,1.0
J. M. Sole,V. Moreno,1.0
V. O'Brien,J. Martinez,1.0
Juha Pekka Kilpinen,J. Martinez,1.0
Kaisa Riikka Ylinen,J. Martinez,1.0
M. Navarro,J. Martinez,1.0
M. Weirathe,J. Martinez,1.0
P. Gamez,J. Martinez,1.0
P. Nurmi,J. Martinez,1.0
J. Martinez,R. Yuste,1.0
J. Martinez,S. Castro,1.0
J. Martinez,T. Velin,1.0
J. Martinez,V. Moreno,1.0
Mathew J. Evans,J. Nathan Kutz,1.0
J. Nathan Kutz,Steven Pawson,1.0
Kaspar Beelen,Jaap Kamps,1.0
